smiles,ID,endpoint,MW,cano_smiles
CCOC(=O)N(C)N=O,469,1,132.05,CCOC(=O)N(C)N=O
CN(C)C(=O)N(C)C=O,470,1,130.07,CN(C)C(=O)N(C)C=O
ClC1CCN(CC1)N=O,471,1,148.04,O=NN1CCC(Cl)CC1
C=CCCCC[C@H]1CO1,472,1,126.1,C=CCCCC[C@H]1CO1
C[C@H]1CCOS(=O)(=O)O1,473,1,152.01,C[C@H]1CCOS(=O)(=O)O1
OC(=O)\C(=C(/Cl)\C=O)\Cl,474,1,167.94,O=C/C(Cl)=C(\Cl)C(=O)O
C[C@H](CCl)O[C@H](C)CCl,475,1,170.03,C[C@H](CCl)O[C@H](C)CCl
Cn1cncc1[N+](=O)[O-],476,1,127.04,Cn1cncc1[N+](=O)[O-]
Nc1ccc(O)c(N)c1,477,1,124.06,Nc1ccc(O)c(N)c1
COC1=CC=CC=CC1,478,1,122.07,COC1=CC=CC=CC1
C[C@H]1CCCN(C1)N=O,479,1,128.09,C[C@H]1CCCN(N=O)C1
Cl[C@H]1CCCN(C1)N=O,480,1,148.04,O=NN1CCC[C@H](Cl)C1
CCN(CCCO)N=O,481,1,132.09,CCN(CCCO)N=O
Cc1ccc(N)cc1Cl,482,1,141.03,Cc1ccc(N)cc1Cl
CNc1ccccc1N,483,1,122.08,CNc1ccccc1N
O=NN1CCC(=O)CC1,484,1,128.06,O=NN1CCC(=O)CC1
CC(C)Cc1nccs1,485,1,141.06,CC(C)Cc1nccs1
ClCCOC\C(=C/Cl)\Cl,487,1,187.96,Cl/C=C(/Cl)COCCCl
Oc1ccc(O)c(O)c1,488,1,126.03,Oc1ccc(O)c(O)c1
C[C@@H](O)COC(C)(C)C,489,1,132.12,C[C@@H](O)COC(C)(C)C
CC1CCN(CC1)N=O,490,1,128.09,CC1CCN(N=O)CC1
CC(C)(C)OC[C@H]1CO1,491,1,130.1,CC(C)(C)OC[C@H]1CO1
Nc1ccc(C=C)cc1,493,1,119.07,C=Cc1ccc(N)cc1
CC1=C(O)C(=O)C=CO1,494,1,126.03,Cc1occc(=O)c1O
O=NN1CCCNC1=O,495,1,129.05,O=NN1CCCNC1=O
O=NN1CC(=O)NC1=O,496,1,129.02,O=NN1CC(=O)NC1=O
C[C@@H]1CCCCN1N=O,497,1,128.09,C[C@@H]1CCCCN1N=O
CN(C)CCN(C)N=O,498,1,131.11,CN(C)CCN(C)N=O
N[C@H](CN=[N+]=[N-])C(=O)O,499,1,130.05,[N-]=[N+]=NC[C@@H](N)C(=O)O
Cc1cccc(N)c1C,500,1,121.09,Cc1cccc(N)c1C
O=NN1CCCCCC1,501,1,128.09,O=NN1CCCCCC1
OC(=O)\C(=C(\Cl)/C=O)\Cl,502,1,167.94,O=C/C(Cl)=C(/Cl)C(=O)O
Cc1cc(Cl)ccc1N,503,1,141.03,Cc1cc(Cl)ccc1N
Cc1ccc(N)cc1N,504,1,122.08,Cc1ccc(N)cc1N
C1OC1c2ccccc2,505,1,120.06,c1ccc(C2CO2)cc1
C=CC(=O)OCC1CO1,506,1,128.05,C=CC(=O)OCC1CO1
CCCCOCC1CO1,507,1,130.1,CCCCOCC1CO1
CC(C)(C)OCC1CO1,509,1,130.1,CC(C)(C)OCC1CO1
C=CCCCCC1CO1,511,1,126.1,C=CCCCCC1CO1
C1O[C@@H]1c2ccccc2,512,1,120.06,c1ccc([C@@H]2CO2)cc1
CC(O)COC(C)(C)C,514,1,132.12,CC(O)COC(C)(C)C
C=COc1ccccc1,516,1,120.06,C=COc1ccccc1
CN(C)C(=O)N(C)N=O,517,1,131.07,CN(C)C(=O)N(C)N=O
CCCCCCN=[N+]=[N-],518,1,127.11,CCCCCCN=[N+]=[N-]
CN(CC(O)CO)N=O,519,1,134.07,CN(CC(O)CO)N=O
COC1=CC=NC(=O)N1,520,1,126.04,COc1ccnc(=O)[nH]1
[H+].[Cl-].CN(CCCl)CCCl,522,1,191,CN(CCCl)CCCl.[Cl-].[H+]
c1ccc2n[nH]nc2c1,523,1,119.05,c1ccc2n[nH]nc2c1
[Fe+2].OC(=O)\C=C/C(=O)O,524,1,171.94,O=C(O)/C=C\C(=O)O.[Fe+2]
OC(=O)\C(=C(\Br)/C=O)\Br,525,1,255.84,O=C/C(Br)=C(/Br)C(=O)O
[N-]=[N+]=C1C=CC(=O)C=C1,526,1,120.03,[N-]=[N+]=C1C=CC(=O)C=C1
[H+].[Cl-].ClCc1ccccn1,527,1,163,ClCc1ccccn1.[Cl-].[H+]
[H+].[Cl-].ClCc1cccnc1,528,1,163,ClCc1cccnc1.[Cl-].[H+]
[H+].[Cl-].Nc1ccc(Cl)cc1,529,1,163,Nc1ccc(Cl)cc1.[Cl-].[H+]
CNN.OC(=O)C(=O)O,530,1,136.05,CNN.O=C(O)C(=O)O
OCC1SCCN1N=O,532,1,148.03,O=NN1CCSC1CO
O[C@H]1C=C[C@H]2O[C@H]2[C@@H]1O,533,1,128.05,O[C@H]1C=C[C@H]2O[C@H]2[C@@H]1O
O[C@H]1C=C[C@@H]2O[C@@H]2[C@@H]1O,534,1,128.05,O[C@H]1C=C[C@@H]2O[C@@H]2[C@@H]1O
O[C@@H]1C=C[C@H]2O[C@H]2[C@H]1O,535,1,128.05,O[C@@H]1[C@@H]2O[C@@H]2C=C[C@H]1O
Cc1ccc(N)c(C)c1,536,1,121.09,Cc1ccc(N)c(C)c1
Cc1cccc(N)c1N,537,1,122.08,Cc1cccc(N)c1N
ClCC1=C(Br)C(=O)OC1,538,1,209.91,O=C1OCC(CCl)=C1Br
C1OCc2ccccc12,540,1,120.06,c1ccc2c(c1)COC2
COc1ccc(N)cc1,541,1,123.07,COc1ccc(N)cc1
C[N+]([O-])(CCCl)CCCl,542,1,171.02,C[N+]([O-])(CCCl)CCCl
Nc1ccc(Cl)cc1N,543,1,142.03,Nc1ccc(Cl)cc1N
OC1CN(CCO1)N=O,545,1,132.05,O=NN1CCOC(O)C1
CCN(CC)N(O)N=O,546,1,133.09,CCN(CC)N(O)N=O
COc1ccccc1N,547,1,123.07,COc1ccccc1N
ClCC1=C(Cl)C(=O)OC1,548,1,165.96,O=C1OCC(CCl)=C1Cl
Cc1c(N)cccc1N,549,1,122.08,Cc1c(N)cccc1N
CN(COC(=O)C)N=O,550,1,132.05,CC(=O)OCN(C)N=O
ClC(Cl)C(=O)C(Cl)(Cl)Cl,551,1,227.85,O=C(C(Cl)Cl)C(Cl)(Cl)Cl
Cc1ccc(NO)cc1,553,1,123.07,Cc1ccc(NO)cc1
CC(C)(Cl)OC(C)(C)Cl,554,1,170.03,CC(C)(Cl)OC(C)(C)Cl
Cc1ccc(N)cc1O,555,1,123.07,Cc1ccc(N)cc1O
ClC1=C(Cl)C(=O)NC1=O,556,1,164.94,O=C1NC(=O)C(Cl)=C1Cl
Cc1ccc(O)c(N)c1,557,1,123.07,Cc1ccc(O)c(N)c1
OCCN(CCO)N=O,558,1,134.07,O=NN(CCO)CCO
CC(O)C(=O)NCCO,559,1,133.07,CC(O)C(=O)NCCO
COS(=O)(=O)C(F)(F)F,560,1,163.98,COS(=O)(=O)C(F)(F)F
Cn1ccnc1[N+](=O)[O-],561,1,127.04,Cn1ccnc1[N+](=O)[O-]
C1O[C@H]1c2ccccc2,563,1,120.06,c1ccc([C@H]2CO2)cc1
Cc1ccc(N)c(O)c1,564,1,123.07,Cc1ccc(N)c(O)c1
Cc1ccc(N)c(N)c1,565,1,122.08,Cc1ccc(N)c(N)c1
ClC(=C1OC(=O)C=C1)Cl,566,1,163.94,O=C1C=CC(=C(Cl)Cl)O1
C\C(=C(\Cl)/C(=O)O)\C=O,567,1,147.99,C/C(C=O)=C(/Cl)C(=O)O
OC1OC(=O)C=C1CCl,568,1,147.99,O=C1C=C(CCl)C(O)O1
Nc1ccc(Cl)c(N)c1,569,1,142.03,Nc1ccc(Cl)c(N)c1
Oc1cccc(O)c1O,570,1,126.03,Oc1cccc(O)c1O
CCCN(N=O)C(=O)N,571,1,131.07,CCCN(N=O)C(N)=O
ClC(Cl)C(=C(Cl)Cl)C=O,573,1,205.89,O=CC(=C(Cl)Cl)C(Cl)Cl
ClC1(Cl)C(=O)C=CC1=O,574,1,163.94,O=C1C=CC(=O)C1(Cl)Cl
Cc1ccccc1NO,575,1,123.07,Cc1ccccc1NO
CC(C)COS(=O)(=O)C,576,1,152.05,CC(C)COS(C)(=O)=O
CCC(C)OS(=O)(=O)C,578,1,152.05,CCC(C)OS(C)(=O)=O
BrCC1=C(Br)C(=O)OC1,579,1,253.86,O=C1OCC(CBr)=C1Br
CN(CCCCO)N=O,580,1,132.09,CN(CCCCO)N=O
ClC(Cl)c1ccccc1,581,1,159.98,ClC(Cl)c1ccccc1
Nc1cc(Cl)ccc1O,583,1,143.01,Nc1cc(Cl)ccc1O
ClC1=C(CBr)COC1=O,584,1,209.91,O=C1OCC(CBr)=C1Cl
CC(C)(S)C(N)C(=O)O,585,1,149.05,CC(C)(S)C(N)C(=O)O
Cc1cccc(NO)c1,586,1,123.07,Cc1cccc(NO)c1
Oc1ccc(cc1)N=O,587,1,123.03,O=Nc1ccc(O)cc1
CNC(=O)N(O)C(=O)C,588,1,132.05,CNC(=O)N(O)C(C)=O
CNC(=O)ONC(=O)C,589,1,132.05,CNC(=O)ONC(C)=O
CCCCOS(=O)(=O)C,590,1,152.05,CCCCOS(C)(=O)=O
CCCN(CCC)N=O,591,1,130.11,CCCN(CCC)N=O
[H+].[Cl-].NNc1ccccc1,592,1,144.05,NNc1ccccc1.[Cl-].[H+]
NC(CN=[N+]=[N-])C(=O)O,593,1,130.05,[N-]=[N+]=NCC(N)C(=O)O
O=C1NC(=O)C(=N#N)C=N1,594,1,138.02,[N-]=[N+]=C1C=NC(=O)NC1=O
NC(=O)CNC(=O)C=N#N,595,1,142.05,[N-]=[N+]=CC(=O)NCC(N)=O
CNC(=O)NOC(=O)NC,597,1,147.06,CNC(=O)NOC(=O)NC
COC(=O)C(C)CN=N#N,598,1,143.07,COC(=O)C(C)CN=[N+]=[N-]
Br[C@H]1CCN(C[C@@H]1Br)N=O,599,1,269.9,O=NN1CC[C@H](Br)[C@@H](Br)C1
C1C[C@@H]2O[C@@H]2C[C@@H]1[C@H]3CO3,600,1,140.08,C1O[C@H]1[C@@H]1CC[C@@H]2O[C@@H]2C1
CC(N)(CN=[N+]=[N-])C(=O)O,601,1,144.06,CC(N)(CN=[N+]=[N-])C(=O)O
OC[C@@H]1CO[C@@H](CCI)O1,602,1,257.98,OC[C@@H]1CO[C@@H](CCI)O1
N\C(=N/O)\c1ccccc1,603,1,136.06,N/C(=N\O)c1ccccc1
ClCc1cnc(Cl)nc1Cl,604,1,195.94,ClCc1cnc(Cl)nc1Cl
O=NN1CCN(CC1)N=O,605,1,144.06,O=NN1CCN(N=O)CC1
Cc1cc(C)c(N)c(C)c1,606,1,135.1,Cc1cc(C)c(N)c(C)c1
CC(=C)C(=O)OC[C@H]1CO1,607,1,142.06,C=C(C)C(=O)OC[C@H]1CO1
[O-][N+](=O)c1ccc(Cl)cc1,608,1,156.99,O=[N+]([O-])c1ccc(Cl)cc1
Nc1cc(Cl)c(N)c(Cl)c1,609,1,175.99,Nc1cc(Cl)c(N)c(Cl)c1
ON(N=O)c1ccccc1,610,1,138.04,O=NN(O)c1ccccc1
O=NN1CCC(=O)NC1=O,611,1,143.03,O=NN1CCC(=O)NC1=O
COc1ccc(N)c(C)c1,612,1,137.08,COc1ccc(N)c(C)c1
CN(N=O)C(=N)N[N+](=O)[O-],614,1,147.04,CN(N=O)C(=N)N[N+](=O)[O-]
BrC[C@@H](Br)COC(=O)C=C,615,1,269.89,C=CC(=O)OC[C@H](Br)CBr
CNP(=S)(N1CC1)N2CC2,616,1,177.05,CNP(=S)(N1CC1)N1CC1
CCCN=NC(C)(C)OO,617,1,146.11,CCCN=NC(C)(C)OO
CCOC(=O)N(CC)N=O,618,1,146.07,CCOC(=O)N(CC)N=O
CCNc1cccc(O)c1,619,1,137.08,CCNc1cccc(O)c1
Nc1[nH]cnc2ncnc12,620,1,135.05,Nc1[nH]cnc2ncnc1-2
OC(CN=N#N)CN=N#N,621,1,142.06,[N-]=[N+]=NCC(O)CN=[N+]=[N-]
Cc1ccc(cc1)[C@@H]2CO2,622,1,134.07,Cc1ccc([C@@H]2CO2)cc1
C(CC[C@H]1CO1)C[C@H]2CO2,623,1,142.1,C(CC[C@H]1CO1)C[C@H]1CO1
CC(=O)N[C@@H](CS)C(=O)O,624,1,163.03,CC(=O)N[C@@H](CS)C(=O)O
OC(=O)\C(=C(/CCl)\C=O)\Cl,625,1,181.95,O=C/C(CCl)=C(\Cl)C(=O)O
CN(N=O)c1ccccn1,626,1,137.06,CN(N=O)c1ccccn1
Sc1[nH]cnc2ncnc12,627,1,152.02,Sc1[nH]cnc2ncnc1-2
CCc1cccc(C)c1N,628,1,135.1,CCc1cccc(C)c1N
C=CN=Nc1ccccc1,629,1,132.07,C=CN=Nc1ccccc1
C[C@H](I)[C@@H]1OC[C@@H](CO)O1,631,1,257.98,C[C@H](I)[C@@H]1OC[C@@H](CO)O1
O=C\C=C/c1ccccc1,632,1,132.06,O=C/C=C\c1ccccc1
NC(CCN=[N+]=[N-])C(=O)O,633,1,144.06,[N-]=[N+]=NCCC(N)C(=O)O
Cn1nc(cc1N)C2CC2,634,1,137.1,Cn1nc(C2CC2)cc1N
NC(=O)c1[nH]cnc1[N+]#N,635,1,138.04,N#[N+]c1nc[nH]c1C(N)=O
CN(C)c1ccc(C)cc1,636,1,135.1,Cc1ccc(N(C)C)cc1
C1CC2OC2CC1C3CO3,637,1,140.08,C1CC2OC2CC1C1CO1
CC(=C)C(=O)OCC1CO1,638,1,142.06,C=C(C)C(=O)OCC1CO1
C(CCC1CO1)CC2CO2,639,1,142.1,C(CCC1CO1)CC1CO1
[N-]=[N+]=NCc1ccccc1,640,1,133.06,[N-]=[N+]=NCc1ccccc1
[N-]=[N+]=C1C=NC(=O)NC1=O,641,1,138.02,[N-]=[N+]=C1C=NC(=O)NC1=O
Cc1cc(N)c(C)cc1N,643,1,136.1,Cc1cc(N)c(C)cc1N
BrCC(Br)COC(=O)C=C,644,1,269.89,C=CC(=O)OCC(Br)CBr
CN(C)N.OC(=O)C(=O)O,645,1,150.06,CN(C)N.O=C(O)C(=O)O
OC(CN=[N+]=[N-])CN=[N+]=[N-],646,1,142.06,[N-]=[N+]=NCC(O)CN=[N+]=[N-]
CN(CCCC(=O)O)N=O,647,1,146.07,CN(CCCC(=O)O)N=O
ClC1=C(CBr)C(=O)NC1=O,649,1,222.9,O=C1NC(=O)C(CBr)=C1Cl
CC(I)C1OCC(CO)O1,650,1,257.98,CC(I)C1OCC(CO)O1
S=C1N=CNc2nc[nH]c12,651,1,152.02,S=c1nc[nH]c2nc[nH]c12
CN(N=O)\C(=N\[N+](=O)[O-])\N,652,1,147.04,CN(N=O)/C(N)=N/[N+](=O)[O-]
Nc1ncnc2nc[nH]c12,653,1,135.05,Nc1ncnc2nc[nH]c12
[H+].[H+].[Cl-].[Cl-].Nc1cccc(N)c1,654,1,180.02,Nc1cccc(N)c1.[Cl-].[Cl-].[H+].[H+]
CCNc1ccc(O)cc1,655,1,137.08,CCNc1ccc(O)cc1
[H+].[H+].[Cl-].[Cl-].Nc1ccc(N)cc1,656,1,180.02,Nc1ccc(N)cc1.[Cl-].[Cl-].[H+].[H+]
NC(=O)CNC(=O)C=[N+]=[N-],657,1,142.05,[N-]=[N+]=CC(=O)NCC(N)=O
Nc1snc2ccccc12,658,1,150.03,Nc1snc2ccccc12
[Cl-].CCOC(=O)C(N)CS,659,1,184.02,CCOC(=O)C(N)CS.[Cl-]
CNC(=O)N(C)C(=O)ON,660,1,147.06,CNC(=O)N(C)C(=O)ON
CCNN.OC(=O)C(=O)O,661,1,150.06,CCNN.O=C(O)C(=O)O
OCc1ccc(cc1)[N+]#N,663,1,135.06,N#[N+]c1ccc(CO)cc1
CCC\N=N\C(C)(C)OO,665,1,146.11,CCC/N=N/C(C)(C)OO
OC(=O)\C(=C(\CCl)/C=O)\Cl,666,1,181.95,O=C/C(CCl)=C(/Cl)C(=O)O
OC(=O)\C=C(/CCl)\C(Cl)Cl,667,1,201.94,O=C(O)/C=C(\CCl)C(Cl)Cl
CCN(N=O)\C(=N\O)\C=O,668,1,145.05,CCN(N=O)/C(C=O)=N/O
Oc1cccc(c1)[N+](=O)[O-],669,1,139.03,O=[N+]([O-])c1cccc(O)c1
ClC(Cl)(Cl)c1ccccc1,670,1,193.95,ClC(Cl)(Cl)c1ccccc1
O=CC(=O)c1ccccc1,671,1,134.04,O=CC(=O)c1ccccc1
Cc1cccc(c1)C(=O)Cl,672,1,154.02,Cc1cccc(C(=O)Cl)c1
Nc1cccc2cnsc12,673,1,150.03,Nc1cccc2cnsc12
CCN(N)c1ccccc1,674,1,136.1,CCN(N)c1ccccc1
CN(N=O)c1ccccc1,675,1,136.06,CN(N=O)c1ccccc1
CCOC(C)C(=O)C(O)O,676,1,148.07,CCOC(C)C(=O)C(O)O
Nc1ccc(cc1)[N+](=O)[O-],677,1,138.04,Nc1ccc([N+](=O)[O-])cc1
ONC(=O)c1ccccc1,678,1,137.05,O=C(NO)c1ccccc1
CCCCN(CCC)N=O,679,1,144.13,CCCCN(CCC)N=O
Nc1cccc(c1)[N+](=O)[O-],680,1,138.04,Nc1cccc([N+](=O)[O-])c1
Cc1ccc(cc1)C(=O)Cl,681,1,154.02,Cc1ccc(C(=O)Cl)cc1
CC1(CO1)c2ccccc2,682,1,134.07,CC1(c2ccccc2)CO1
COc1cc(N)ccc1C,683,1,137.08,COc1cc(N)ccc1C
C1CC23OC2(C1)C=CC=C3,684,1,134.07,C1=CC23CCCC2(C=C1)O3
Cc1cc(C)c(N)cc1C,685,1,135.1,Cc1cc(C)c(N)cc1C
ClC1=C(COC1=O)C(Br)Br,686,1,287.82,O=C1OCC(C(Br)Br)=C1Cl
[O-][N+](=O)c1ccc(S)cc1,687,1,155,O=[N+]([O-])c1ccc(S)cc1
[O-][N+](=O)c1oc(C=O)cc1,689,1,141.01,O=Cc1ccc([N+](=O)[O-])o1
CC(C)CCOS(=O)(=O)C,690,1,166.07,CC(C)CCOS(C)(=O)=O
[O-][N+](=O)c1cc[n+]([O-])cc1,691,1,140.02,O=[N+]([O-])c1cc[n+]([O-])cc1
CCOc1ccc(N)cc1,692,1,137.08,CCOc1ccc(N)cc1
Cc1cccc(NO)c1C,693,1,137.08,Cc1cccc(NO)c1C
Cc1ccccc1C(=O)Cl,694,1,154.02,Cc1ccccc1C(=O)Cl
ClC(=C1OC(=O)C(=C1)Cl)Cl,695,1,197.9,O=C1OC(=C(Cl)Cl)C=C1Cl
[O-][N+](=O)c1ccccc1Cl,696,1,156.99,O=[N+]([O-])c1ccccc1Cl
CC(C)CN(N)CC(C)C,697,1,144.16,CC(C)CN(N)CC(C)C
CNP(=O)(N(C)C)N(C)C,698,1,165.1,CNP(=O)(N(C)C)N(C)C
COc1ccc(cc1)N=O,699,1,137.05,COc1ccc(N=O)cc1
NNC(=O)c1ccncc1,700,1,137.06,NNC(=O)c1ccncc1
ClC(=O)c1cccc(Cl)c1,701,1,173.96,O=C(Cl)c1cccc(Cl)c1
Cc1ccc(NO)cc1C,702,1,137.08,Cc1ccc(NO)cc1C
CC1CN(CC(C)O1)N=O,703,1,144.09,CC1CN(N=O)CC(C)O1
CSCNc1ccccc1,704,1,153.06,CSCNc1ccccc1
NCCNCCNCCN,705,1,146.15,NCCNCCNCCN
NC(CS\C=C\Cl)C(=O)O,706,1,181,NC(CS/C=C/Cl)C(=O)O
[O-][N+](=O)c1ccc(Br)cc1,707,1,200.94,O=[N+]([O-])c1ccc(Br)cc1
CCN(N=O)C(=O)N(C)C,708,1,145.09,CCN(N=O)C(=O)N(C)C
C1OC1Oc2ccccc2,709,1,136.05,c1ccc(OC2CO2)cc1
CN(COC(=O)C)[N+](=O)[O-],711,1,148.05,CC(=O)OCN(C)[N+](=O)[O-]
COc1ccc(C)cc1N,712,1,137.08,COc1ccc(C)cc1N
Cc1ccc(NO)c(C)c1,713,1,137.08,Cc1ccc(NO)c(C)c1
CCCCN(N=O)C(=O)N,714,1,145.09,CCCCN(N=O)C(N)=O
CC(=O)OCc1occc1,715,1,140.05,CC(=O)OCc1ccco1
Nc1ccc2sncc2c1,716,1,150.03,Nc1ccc2sncc2c1
ClC1=CC(=O)C(Cl)(Cl)C1=O,717,1,197.9,O=C1C=C(Cl)C(=O)C1(Cl)Cl
ClC(=C1CC(=O)NC1=O)Cl,718,1,178.95,O=C1CC(=C(Cl)Cl)C(=O)N1
CN(C)c1cccc(O)c1,719,1,137.08,CN(C)c1cccc(O)c1
[O-][N+](=O)c1ccccc1Br,720,1,200.94,O=[N+]([O-])c1ccccc1Br
OCCN(CC(=O)O)N=O,721,1,148.05,O=NN(CCO)CC(=O)O
OC1OC(=O)C(=C1CBr)Br,722,1,269.85,O=C1OC(O)C(CBr)=C1Br
ClC(=O)Cc1ccccc1,723,1,154.02,O=C(Cl)Cc1ccccc1
Nc1ccc2ncsc2c1,725,1,150.03,Nc1ccc2ncsc2c1
Fc1ccccc1C(=O)Cl,726,1,157.99,O=C(Cl)c1ccccc1F
N#C[Se]Cc1ccccc1,727,1,196.97,N#C[Se]Cc1ccccc1
NC(CSCCCl)C(=O)O,728,1,183.01,NC(CSCCCl)C(=O)O
Cc1cc(C)cc(NO)c1,729,1,137.08,Cc1cc(C)cc(NO)c1
Cc1cccc(C)c1NO,730,1,137.08,Cc1cccc(C)c1NO
CN(C)c1ccc(N)cc1,731,1,136.1,CN(C)c1ccc(N)cc1
CCCCN(CCO)N=O,732,1,146.11,CCCCN(CCO)N=O
C(C1CO1)c2ccccc2,733,1,134.07,c1ccc(CC2CO2)cc1
c1ccc2ncccc2c1,734,1,129.06,c1ccc2ncccc2c1
ClC(=O)c1ccccc1Cl,735,1,173.96,O=C(Cl)c1ccccc1Cl
NCCCCC(N)C(=O)O,736,1,146.11,NCCCCC(N)C(=O)O
BrC(Br)C1=C(Br)C(=O)OC1,737,1,331.77,O=C1OCC(C(Br)Br)=C1Br
ONc1ccc(cc1)N=O,738,1,138.04,O=Nc1ccc(NO)cc1
OC1OC(=O)C(=C1CCl)Cl,739,1,181.95,O=C1OC(O)C(CCl)=C1Cl
[O-][N+](=O)c1cccc(Br)c1,740,1,200.94,O=[N+]([O-])c1cccc(Br)c1
Cc1ncc([N+](=O)[O-])n1C,741,1,141.05,Cc1ncc([N+](=O)[O-])n1C
CCN(CCCCO)N=O,742,1,146.11,CCN(CCCCO)N=O
OCC1=CC(=O)C(=CO1)O,744,1,142.03,O=c1cc(CO)occ1O
[Na+].CCN(CC)N(O)N=O,745,1,156.07,CCN(CC)N(O)N=O.[Na+]
COC(=O)C(C)CN=[N+]=[N-],747,1,143.07,COC(=O)C(C)CN=[N+]=[N-]
NNC(=O)CNC(=O)C=N#N,748,1,157.06,[N-]=[N+]=CC(=O)NCC(=O)NN
C=CC(=O)NCNC(=O)C=C,749,1,154.07,C=CC(=O)NCNC(=O)C=C
ONC(=O)c1ccccc1O,750,1,153.04,O=C(NO)c1ccccc1O
CC(=O)c1ccc([nH]1)[N+](=O)[O-],751,1,154.04,CC(=O)c1ccc([N+](=O)[O-])[nH]1
Cc1c(N)cccc1[N+](=O)[O-],752,1,152.06,Cc1c(N)cccc1[N+](=O)[O-]
O1[C@H]2C=Cc3cccnc3[C@@H]12,753,1,145.05,C1=C[C@@H]2O[C@@H]2c2ncccc21
CCOC(=O)N(CCO)N=O,754,1,162.06,CCOC(=O)N(CCO)N=O
Nc1nc2cc(O)ccc2[nH]1,755,1,149.06,Nc1nc2cc(O)ccc2[nH]1
C[C@H]1CN(N=O)C(=O)NC1=O,756,1,157.05,C[C@H]1CN(N=O)C(=O)NC1=O
NCCc1ccc(O)c(O)c1,757,1,153.08,NCCc1ccc(O)c(O)c1
CC(=O)c1ccc(s1)[N+](=O)[O-],758,1,171,CC(=O)c1ccc([N+](=O)[O-])s1
Clc1cccc2cccnc12,759,1,163.02,Clc1cccc2cccnc12
OC(=O)\C(=C(\CCl)/C(Cl)Cl)\Cl,760,1,235.9,O=C(O)/C(Cl)=C(/CCl)C(Cl)Cl
CCCCCCOC[C@H]1CO1,761,1,158.13,CCCCCCOC[C@H]1CO1
C[C@@H](O)CN(CC(=O)C)N=O,763,1,160.08,CC(=O)CN(C[C@@H](C)O)N=O
Cc1ccc(cc1N)C(=O)O,764,1,151.06,Cc1ccc(C(=O)O)cc1N
OC(=O)CN(CC(=O)O)N=O,765,1,162.03,O=NN(CC(=O)O)CC(=O)O
CC(C)[C@@H]1CC[C@@H](C)CC1=O,766,1,154.14,CC(C)[C@@H]1CC[C@@H](C)CC1=O
NCC(=O)Nc1ccccc1,767,1,150.08,NCC(=O)Nc1ccccc1
Nc1ccccc1S(=O)(=O)O,769,1,173.01,Nc1ccccc1S(=O)(=O)O
CCCCN(CCCO)N=O,770,1,160.12,CCCCN(CCCO)N=O
Cc1cccc(c1N)[N+](=O)[O-],771,1,152.06,Cc1cccc([N+](=O)[O-])c1N
[O-][N+](=O)c1cc(F)ccc1F,772,1,159.01,O=[N+]([O-])c1cc(F)ccc1F
C(Oc1ccccc1)[C@H]2CO2,775,1,150.07,c1ccc(OC[C@H]2CO2)cc1
ONc1[nH]cnc2ncnc12,777,1,151.05,ONc1[nH]cnc2ncnc1-2
CN(C)N=Nc1ccccc1,778,1,149.1,CN(C)N=Nc1ccccc1
CNc1ccc(cc1)[N+](=O)[O-],779,1,152.06,CNc1ccc([N+](=O)[O-])cc1
Cc1cccc2cccnc12,781,1,143.07,Cc1cccc2cccnc12
ONc1cc2ccccc2[nH]1,782,1,148.06,ONc1cc2ccccc2[nH]1
COc1ccc(N)c(OC)c1,783,1,153.08,COc1ccc(N)c(OC)c1
Nc1c2[nH]cnc2nc[n+]1[O-],784,1,151.05,Nc1c2[nH]cnc2nc[n+]1[O-]
Cc1ccc2[nH]c(N)nc2c1,785,1,147.08,Cc1ccc2[nH]c(N)nc2c1
Cc1nc2cc(Cl)ccc2[nH]1,786,1,166.03,Cc1nc2cc(Cl)ccc2[nH]1
NNc1ccccc1[N+](=O)[O-],787,1,153.05,NNc1ccccc1[N+](=O)[O-]
Cc1ccc(N)cc1[N+](=O)[O-],788,1,152.06,Cc1ccc(N)cc1[N+](=O)[O-]
NC(Cn1ccnc1)C(=O)O,789,1,155.07,NC(Cn1ccnc1)C(=O)O
Nc1ccc2c(no[n+]2[O-])n1,790,1,152.03,Nc1ccc2c(no[n+]2[O-])n1
Cc1ccc(cc1N)[N+](=O)[O-],792,1,152.06,Cc1ccc([N+](=O)[O-])cc1N
C[C@@H](O)CN(C[C@@H](C)O)N=O,793,1,162.1,C[C@@H](O)CN(C[C@@H](C)O)N=O
Br\C(=C/c1ccccc1)\C=O,794,1,209.97,O=C/C(Br)=C/c1ccccc1
CCOc1ccc(N)cc1N,795,1,152.09,CCOc1ccc(N)cc1N
OCCCCN(CCO)N=O,796,1,162.1,O=NN(CCO)CCCCO
Cc1ccc(cc1C)[N+](=O)[O-],797,1,151.06,Cc1ccc([N+](=O)[O-])cc1C
CC(C)(C)OC(=O)CN=N#N,798,1,157.09,CC(C)(C)OC(=O)CN=[N+]=[N-]
CCNC(=N)N(N=O)[N+](=O)[O-],799,1,161.05,CCNC(=N)N(N=O)[N+](=O)[O-]
Nc1ccc(c(O)c1)[N+](=O)[O-],800,1,154.04,Nc1ccc([N+](=O)[O-])c(O)c1
Nc1ccc(O)c(c1)[N+](=O)[O-],801,1,154.04,Nc1ccc(O)c([N+](=O)[O-])c1
