smiles,endpoint
Cc1ccc(cc1C)[N+](=O)[O-],1
CC(C)(C)OC(=O)CN=N#N,1
CCNC(=N)N(N=O)[N+](=O)[O-],1
Nc1ccc(c(O)c1)[N+](=O)[O-],1
Nc1ccc(O)c(c1)[N+](=O)[O-],1
N[C@@H](CS\C(=C\Cl)\Cl)C(=O)O,1
C[C@H]1CN(CCN1N=O)N=O,1
CC(=C)C(=O)OC[C@H](Br)CBr,1
OCC(CO)(CCBr)CCBr,1
CCCCN=NC(C)(C)OO,1
CCN(N=O)C(=N)N[N+](=O)[O-],1
OC(=O)CCCCCCCBr,1
C(Oc1ccccc1)C2CO2,1
S=C=NCCc1ccccc1,1
[K+].[K+].O[Cr](=O)(=O)O[Cr](=O)(=O)O,1
[Na+].[Na+].O[Cr](=O)(=O)O[Cr](=O)(=O)O,1
COS(=O)(=O)c1ccccc1,1
CC(C)C1CCC(C)CC1=O,1
CC(=O)Nc1cccc(N)c1,1
Nc1cccc2ncccc12,1
[Cr+2].C1C=CC=C1.C2C=CC=C2,1
CC(=C)C(=O)OCC(Br)CBr,1
CCCCCCOCC1CO1,1
Cc1ccc2nc(N)[nH]c2c1,1
CC(C)(C)OC(=O)CN=[N+]=[N-],1
Nc1nc2ccc(O)cc2[nH]1,1
CC(O)CN(CC(C)O)N=O,1
ON(C=O)c1ccc(Cl)cc1,1
OC1OC(=O)C(=C1C(Cl)Cl)Cl,1
[Pt+2].SCCCCl.SCCCCl,1
ON(C=O)c1ccc(Br)cc1,1
ON(C=O)c1ccc(F)cc1,1
OC(=O)\C(=C(\C=O)/C(Cl)Cl)\Cl,1
[O-][n+]1cc2cnccc2cn1,1
[O-][n+]1ccc2cnncc2c1,1
ClC(Cl)C1=C(Cl)C(=O)NC1=O,1
ClCC(Cl)COCC(Cl)CCl,1
CC(=O)\C=C\c1ccccc1,1
[Cl-].Cc1cc(C)c(N)c(C)c1,1
[H+].[H+].[Cl-].[Cl-].Nc1ccc(O)c(N)c1,1
NC(CS\C(=C\Cl)\Cl)C(=O)O,1
Nc1c2ncnc2ncn1O,1
NNC(=O)CNC(=O)C=[N+]=[N-],1
CCN(N=O)\C(=N/[N+](=O)[O-])\N,1
Br\C(=C\c1ccccc1)\C=O,1
ONc1ncnc2nc[nH]c12,1
O.S=C1N=CNc2nc[nH]c12,1
CCCNN.OC(=O)C(=O)O,1
CN(C)\N=N\c1ccccc1,1
[H+].[H+].[Cl-].[Cl-].Cc1c(N)cccc1N,1
O.O.O.O.O.[Na+].[Na+].O[Se](=O)O,1
CC(O)CN(CC(=O)C)N=O,1
CC\N=C(/N)\N(N=O)[N+](=O)[O-],1
Cc1ccc(cc1)N(O)C=O,1
CCCC\N=N\C(C)(C)OO,1
O1C2C=Cc3cccnc3C12,1
O=CC1=CCCC2CC12C=O,1
OC(=O)\C(=C(/CCl)\C(Cl)Cl)\Cl,1
Nc1ccc(c(N)c1)[N+](=O)[O-],1
COC(=O)C1=CCCN(C)C1,1
CN(C)c1ccc(cc1)N=O,1
Nc1cccc2cccnc12,1
Clc1ccnc2ccccc12,1
[O-][N+](=O)c1cccc(c1)C#N,1
Clc1ccc(cc1)C(Cl)(Cl)Cl,1
OC1OC(=O)C(=C1C(Cl)Br)Cl,1
OC(=O)\C(=C(/C=O)\C(Cl)Cl)\Cl,1
Nc1cnc2ccccc2c1,1
Nc1cccc(N)c1C(=O)O,1
Clc1ccc2ncccc2c1,1
ONc1ccc(cc1)[N+](=O)[O-],1
CC(=O)Nc1ccc(N)cc1,1
Nc1ccc2snc(Cl)c2c1,1
CCCN(CCCCO)N=O,1
[O-][N+](=O)c1ccccc1CCl,1
Cc1ccc2ccccc2n1,1
Fc1cccc2cccnc12,1
Nc1ccc2ccccc2c1,1
[N-]=[N+]=NCCc1ccccc1,1
NC(=O)N(CCC(=O)O)N=O,1
Cc1cc(C)c(N)c(C)c1N,1
CC(=O)c1ccc(NO)cc1,1
Nc1ccc(cc1N)[N+](=O)[O-],1
ClC(=O)c1c(Cl)cccc1Cl,1
[O-][N+](=O)c1cc(Cl)ccc1Cl,1
Fc1ccc2ncccc2c1,1
[O-][N+](=O)c1ccc(C=C)cc1,1
CC(=O)c1cccn1[N+](=O)[O-],1
COc1ccc(cc1)[N+](=O)[O-],1
COc1ccccc1[N+](=O)[O-],1
OC1OC(=O)C(=C1C(Br)Br)Cl,1
CC(=O)NNc1ccccc1,1
Clc1cccc2ncccc12,1
Cc1ccc2nsc(N)c2c1,1
Nc1snc2ccc(Cl)cc12,1
Cc1ccc2ncccc2c1,1
ClC1C(=O)NC(=O)C1=C(Cl)Cl,1
O=C1NCCN1c2nccs2,1
Clc1cccc(n1)C(Cl)(Cl)Cl,1
Cc1ccc(NCCCl)cc1,1
Oc1cccc2ncccc12,1
Nc1ccc(cc1O)[N+](=O)[O-],1
Cc1ccc(C)c(c1)[N+](=O)[O-],1
[O-][N+](=O)c1ccc(C=O)cc1,1
OC1OC(=O)C(=C1C(Br)Br)Br,1
S=P(N1CC1)(N2CC2)N3CC3,1
CN(C)CCOC(=O)C(=C)C,1
OC(=O)C=C(C(Cl)Cl)C(Cl)Cl,1
Fc1ccc2cccnc2c1,1
Clc1ccccc1\C=C\C=O,1
[O-][N+](=O)c1ccc(CBr)cc1,1
CCN(CCCC(=O)O)N=O,1
Oc1cccc2cccnc12,1
[O-][N+](=O)c1ccc(Cl)c(Cl)c1,1
Nc1ccc(N)c(c1)[N+](=O)[O-],1
Cn1cnc2c(N)ncnc12,1
CCOc1ccc(NO)cc1,1
OC(=O)c1oc(cc1)[N+](=O)[O-],1
Nc1cccc2ccccc12,1
CN(Cc1ccccc1)N=O,1
ClC(C(=O)Cl)c1ccccc1,1
Nc1ccc(CC(=O)O)cc1,1
COP(=O)(OC)OC=C(Cl)Cl,1
O=C1Oc2ccccc2C=C1,1
CCNc1cc(O)ccc1C,1
NC(=O)c1csc(c1)[N+](=O)[O-],1
Nc1cc(Cl)ccc1[N+](=O)[O-],1
ClC(=O)CCc1ccccc1,1
CCc1cccc(CC)c1N,1
Nc1snc2cc(Cl)ccc12,1
Nc1ccc(cc1Cl)[N+](=O)[O-],1
CN(CCO[N+](=O)[O-])[N+](=O)[O-],1
NP(=O)(O)N(CCCl)CCCl,1
Cc1ccc2cccnc2c1,1
Cc1cnc2ccccc2c1,1
Oc1ccc(CC=C)cc1O,1
CC(=O)CN(CC(=O)C)N=O,1
Nc1ccc2cccnc2c1,1
OC\C(=C(\Cl)/C(=O)O)\C(Cl)Cl,1
Nc1cc(ccc1O)[N+](=O)[O-],1
[O-][N+](=O)c1cccc(C=O)c1,1
C(Cc1ccccc1)C2CO2,1
CCOc1ccc(cc1)N=O,1
CCCCN(CCCC)N=O,1
Clc1ccc(CC2CO2)cc1,1
CCCCN(CC(=O)C)N=O,1
Cc1ccnc2ccccc12,1
CC1(CO1)c2ccc(Cl)cc2,1
[O-][N+](=O)c1cccc(CCl)c1,1
ClC(=C1OC(=O)C(=C1Cl)Cl)Cl,1
Cc1ccc(CC2CO2)cc1,1
NNc1ccc(cc1)[N+](=O)[O-],1
CC(=O)c1ccc(cc1)N=O,1
CC(C)(OO)c1ccccc1,1
C[Si](C)(C)CN(N=O)C(=O)N,1
ClC(=O)c1ccc(Cl)cc1Cl,1
Nc1cccc(c1N)[N+](=O)[O-],1
ClCCSCc1ccccc1,1
COC(=O)C(N)CSCCCl,1
Clc1nncc2cccnc12,1
Nc1ccc(Cl)cc1[N+](=O)[O-],1
Fc1cccc2ncccc12,1
NC(=S)c1c(Cl)cccc1Cl,1
[O-][N+](=O)c1ccc(CCl)cc1,1
Nc1ccc2ccccc2n1,1
CC(=O)OCN(CCCl)N=O,1
Cn1c(N)nc2ccccc12,1
Nc1cccc2c(Cl)nsc12,1
NC(CS)C(=O)NCC(=O)O,1
Fc1ccnc2ccccc12,1
[O-][N+](=O)c1ccc(Cl)cc1Cl,1
NC(COC(=O)C=N#N)C(=O)O,1
CCCCN(COC(=O)C)N=O,1
CN(C)N=Nc1ccc(Br)cc1,1
CNC(=O)CSP(=S)(OC)OC,1
Cc1ccc(OC[C@H]2CO2)cc1,1
COc1ccccc1NCSC,1
CC1(CO1)c2ccc(cc2)C#N,1
OCN1[C@H](O)[C@@H](O)N(CO)C1=O,1
O1C=C[C@H]2[C@@H]1Oc3ccccc23,1
Clc1ccc(CC[C@H]2CO2)cc1,1
Nc1cccc2c(N)cccc12,1
C[C@@H]1CN(C[C@H](C)N1N=O)N=O,1
[O-][N+](=O)c1ccc2[nH]cnc2c1,1
Cn1cnc2C(=N)[N+](=O)[CH-]Nc12,1
COc1ccc(cc1N)[N+](=O)[O-],1
CCN(CC)C(=S)SCC(=C)Cl,1
[O-][N+](=O)c1cccc2c[nH]nc12,1
COP(=O)(OC)[C@H](O)C(Cl)(Cl)Cl,1
Nc1cc(Cl)cc(C(=O)O)c1Cl,1
Nc1cccc2cccc(N)c12,1
O[C@H](CBr)[C@H](O)[C@H](O)[C@@H](O)CBr,1
CCCN(N=O)C(=N)N[N+](=O)[O-],1
NC(=O)c1cccc(c1)[N+](=O)[O-],1
CCCCN(CCC(=O)O)N=O,1
[O-][N+](=O)c1ccc2c[nH]nc2c1,1
COc1ccc(cc1)C2OC2C,1
Cc1ccccc1OC[C@H]2CO2,1
COc1cccc2sc(N)nc12,1
COc1cc(F)ccc1[N+](=O)[O-],1
CCCCN(C[C@H](O)CC)N=O,1
CCCCN(CC[C@@H](C)O)N=O,1
CC(=O)c1cccc(c1)[N+](=O)[O-],1
Cl\C=C(\Cl)/SCc1ccccc1,1
N#N=Nc1nc2ccccc2[nH]1,1
OC(CN=N#N)c1ccccc1,1
CN(N=O)C(=O)c1ccccc1,1
CS\C(=N/OC(=O)N(C)N=O)\C,1
[O-][N+](=O)\C(=C\c1ccccc1)\Br,1
CN1\C(=N\N)\Sc2ccccc12,1
C(OCc1ccccc1)C2CO2,1
[O-][N+](=O)c1cc(Cl)c(Cl)cc1Cl,1
Nc1nc(cs1)c2ccccc2,1
CCCOc1ccc(N)cc1N,1
NC(CCS\C(=C\Cl)\Cl)C(=O)O,1
C[C@H]1C[C@H](OC(=O)C)O[C@H](C)O1,1
[O-][N+](=O)c1ccc(Cl)c(Cl)c1Cl,1
NC(=O)c1ccccc1[N+](=O)[O-],1
NC(=O)c1ccc(cc1)[N+](=O)[O-],1
OO[C@@H]1CCCc2ccccc12,1
Nc1nc2cc(ccc2[nH]1)C#N,1
Cc1ccc(cc1N=O)[N+](=O)[O-],1
ClC[C@@H]1O[C@H](CCl)O[C@H](CCl)O1,1
Cc1ccc(CC[C@H]2CO2)cc1,1
C[C@@H]1CC[C@H](CC1)C(C)(C)OO,1
C[C@@H]1CN(N=O)[C@@H](C)CN1N=O,1
OC(=O)\C(=C(\C(Cl)Cl)/C(=O)O)\Cl,1
Nc1cc(cc(Cl)c1O)[N+](=O)[O-],1
CC(CN=N#N)c1ccccc1,1
NCCc1cc(O)c(O)cc1O,1
C[C@@H](O)CN(C[C@H](O)CO)N=O,1
N\C(=N/O)\c1ccc(O)c(O)c1,1
Oc1cc(O)c2ccccc2n1,1
CCCCN(CC(=O)CC)N=O,1
NNc1nncc2ccccc12,1
Cc1cc2nc(N)sc2cc1C,1
Nc1ccc(N)c2ccccc12,1
Cc1cc(C)c2nsnc2c1N,1
CN(C)c1[nH]cnc2ncnc12,1
COCCOCCOCCOC,1
CN(C)N=Nc1ccc(C)cc1,1
COc1ccccc1\C=C/C=O,1
CC(C)OC1OC(=O)C(=C1Cl)Cl,1
[O-][N+](=O)c1ccccc1[N+](=O)[O-],1
CCCCCCN(N=O)C(=O)N,1
N\N=C\1/N=NC=C2C=CC=C[C@H]12,1
CN(C)N=Nc1ccc(Cl)cc1,1
[O-][N+](=O)c1cc(Cl)c(Cl)c(Cl)c1,1
COS(=O)(=O)c1ccc(C)cc1,1
c1ccc(nc1)c2ccccn2,1
c1cc(ccn1)c2ccncc2,1
CC1CC(OC(=O)C)OC(C)O1,1
Cc1ccccc1OCC2CO2,1
c1cncc(c1)c2cccnc2,1
CN(C)c1ncnc2nc[nH]c12,1
[N-]=[N+]=Nc1nc2ccccc2[nH]1,1
Cc1ccc(OCC2CO2)cc1,1
ClCC(=O)NCc1ccccc1,1
[O-][N+](=O)c1cccc2cn[nH]c12,1
BrCC(=O)NCc1ccccc1,1
CCCCN(CCCCO)N=O,1
Nc1cc(Cl)c(cc1O)[N+](=O)[O-],1
CCCCN(N=O)C(=O)OCC,1
O=Nc1ccc2ccccc2c1,1
C(OCc1ccccc1)[C@@H]2CO2,1
[K+].[K+].ON(S(=O)(=O)O)S(=O)(=O)O,1
COc1ccc(cc1)[C@H]2O[C@@H]2C,1
Nc1nc2ccc(cc2[nH]1)C#N,1
OOC1CCCc2ccccc12,1
[O-][N+](=O)c1ccc2cn[nH]c2c1,1
C(OCc1ccccc1)[C@H]2CO2,1
[O-][N+](=O)c1ccc2nc[nH]c2c1,1
NC(COC(=O)C=[N+]=[N-])C(=O)O,1
[Cl-].CC(=O)Nc1ccccc1N,1
[Mg+2].OCC(Br)CBr.OP(=O)(O)O,1
CCCCNN.OC(=O)C(=O)O,1
CN(C)\N=N\c1ccc(C)cc1,1
CN(C)\N=N\c1ccc(Cl)cc1,1
CN(C)\N=N\c1ccc(Br)cc1,1
Cn1cnc2C(=N)N(O)C=Nc12,1
CCCN(N=O)\C(=N\[N+](=O)[O-])\N,1
CC(C)OC(=O)\C(=C(\Cl)/C=O)\Cl,1
[H+].[Cl-].Nc1ccc(cc1N)[N+](=O)[O-],1
[H+].[Cl-].NNc1ccccc1[N+](=O)[O-],1
Cl\C=C(/Cl)\SCc1ccccc1,1
N\C(=C\1/C=CC(=O)C(=C1)O)\NO,1
CN(Cc1cccc(Cl)c1)N=O,1
NCCO.O=C1NN=CC(=O)N1,1
CC1OC1c2ccc(cc2)C#N,1
CCNNCC.OC(=O)C(=O)O,1
C[C@@]12CCC=C(C=O)[C@@]1(C2)C=O,1
C[C@]12CCC=C(C=O)[C@]1(C2)C=O,1
Nc1snc2c(Cl)cc(Cl)cc12,1
Cc1ccc(cc1)S(=O)(=O)NN,1
ClC(=C1C(=O)NC(=O)C1(Cl)Cl)Cl,1
ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,1
Nc1ccc(cc1C#N)[N+](=O)[O-],1
CN(Cc1cccc(C)c1)N=O,1
COc1cc(ccc1N)[N+](=O)[O-],1
CN(C)c1ccc(CCO)cc1,1
Oc1ccc2c(O)cccc2c1,1
CCOC(=O)N(CCC=O)N=O,1
CC(Br)C(=O)Nc1ccccc1,1
BrCCOC(=O)C(=O)OCCBr,1
CCOC(=O)CNC(=O)C(C)Br,1
CCCCCN(CCCC)N=O,1
Fc1ccc(F)c2ncccc12,1
CC1(C)CC(O)CC(C)(C)N1O,1
[O-][N+](=O)c1cccc2cnsc12,1
COc1nsc2c(N)cccc12,1
CC(=O)N(O)c1ccccc1C,1
CN(Cc1cccc(Br)c1)N=O,1
C(c1ccccc1)n2ccnc2,1
CCc1cccc(CC)c1N=O,1
ONc1ccc2ccccc2c1,1
CN(Cc1ccc(Cl)cc1)N=O,1
O=C1C=Cc2ccccc2C1=O,1
N#Cc1cccc2cccnc12,1
CN(C)c1ccc(cc1)N(C)C,1
CN(Cc1ccc(Br)cc1)N=O,1
[O-][N+](=O)c1ccc(cc1)[N+](=O)[O-],1
CC12CCC=C(C=O)C1(C2)C=O,1
Nc1cc(c(N)cc1Cl)[N+](=O)[O-],1
C[n+]1cccc2[C@@H]3O[C@@H]3C=Cc12,1
[O-][N+](=O)c1nc2ccccc2[nH]1,1
Fc1cc(F)c2cccnc2c1,1
[O-][N+](=O)c1cccc2nscc12,1
COC(=O)c1oc(cc1)[N+](=O)[O-],1
CN(Cc1ccc(F)cc1)N=O,1
COc1ccccc1CC2CO2,1
Fc1ccc2cccnc2c1F,1
[O-][N+](=O)c1ccc2NCCc2c1,1
COc1ccc2nc(N)sc2c1,1
O=C(Nc1ccccc1)C2CO2,1
[O-][N+](=O)c1ccc2[nH]ccc2c1,1
[O-][N+](=O)c1ccc2C=CCc2c1,1
CC1(C)CC(N)CC(C)(C)N1O,1
Cc1ncc([N+](=O)[O-])n1CCO,1
ONc1cccc2ccccc12,1
Cc1cc(N)cc(c1N)[N+](=O)[O-],1
COc1nsc2ccc(N)cc12,1
CCCN(CCCC(=O)O)N=O,1
OC(=O)c1cccc(c1)[N+](=O)[O-],1
Cn1cnc2c(NO)ncnc12,1
OCCc1ccc(cc1)[N+](=O)[O-],1
NC(CSC(=C(Cl)Cl)Cl)C(=O)O,1
OC(=O)C(=C(C(Cl)Cl)C(Cl)Cl)Cl,1
ONC(=O)Cc1cn(cn1)N=O,1
Nc1cc(c(N)cc1F)[N+](=O)[O-],1
[O-][N+](=O)c1ccc2nscc2c1,1
Fc1cc(F)c2ncccc2c1,1
COC1OC(=O)C(=C1C(Cl)Cl)Cl,1
NNc1nncc2ccncc12,1
Nc1cc2ccccc2cc1N,1
Oc1ccc(O)c2ccccc12,1
OC(=O)c1ccccc1[N+](=O)[O-],1
CC12OOC1Oc3ccccc23,1
CCCCN(N=O)\C(=N\O)\C=O,1
COc1nsc2cc(N)ccc12,1
OCCNC(=O)N(CCCl)N=O,1
Nc1c(Cl)cc(cc1Cl)[N+](=O)[O-],1
CN(N=O)C(OC(=O)C)C(=O)C,1
[O-][N+](=O)c1ccc(cc1)C(=O)Cl,1
Clc1ccc(c(Cl)c1)C(Cl)(Cl)Cl,1
[O-][N+](=O)c1ccccc1C(=O)Cl,1
CC(=O)CN(COC(=O)C)N=O,1
Cn1c(N)nc2cc(Cl)ccc12,1
CCOc1ccc(cc1)[N+](=O)[O-],1
C(COCC1CO1)OCC2CO2,1
Oc1cc(O)c2ccccc2c1,1
CCN(CCO[N+](=O)[O-])[N+](=O)[O-],1
Oc1cc2OCOc2cc1N=O,1
[O-][N+](=O)c1cccc(c1)C(=O)Cl,1
NNc1nncc2ncccc12,1
N\C(=N/O)\c1oc(cc1)[N+](=O)[O-],1
[O-][N+](=O)c1ccc2CCNc2c1,1
c1ccc(nc1)c2ccncc2,1
CC(=O)Nc1ccc(C)c(N)c1,1
Cc1ccc2c(c1)nc(N)n2C,1
ClC(=O)c1ccccc1C(=O)Cl,1
CCc1cccc2cccnc12,1
NC(=O)N(CCCC(=O)O)N=O,1
[O-][N+](=O)c1ccc(OC=C)cc1,1
[O-][N+](=O)c1ccc2sncc2c1,1
[O-][N+](=O)c1oc(\C=C\C=O)cc1,1
Nc1cc(ccc1CO)[N+](=O)[O-],1
CCOc1ccccc1[N+](=O)[O-],1
c1ccc(nc1)c2cccnc2,1
Cc1c(N)cc(cc1N)[N+](=O)[O-],1
CC(=O)Oc1ccc(CCl)cc1,1
ONC(=O)c1ccc(O)c(O)c1,1
COc1cc(N)c(OC)cc1N,1
CC(=O)c1ccc(cc1)[N+](=O)[O-],1
OC(=O)c1ccc(cc1)[N+](=O)[O-],1
Fc1ccc2ncccc2c1F,1
Nc1cccc2ncc(F)cc12,1
ClC(=O)c1ccc(cc1)C(=O)Cl,1
ClCCNC(=O)N(CCCl)N=O,1
Cc1c(N)cc(N)cc1[N+](=O)[O-],1
O=C1C=CC(=O)c2ccccc12,1
CN(C)C(=S)SSC(=S)N(C)C,1
CCN(CC)c1ccc(N)cc1,1
[O-][N+](=O)c1ccc2[nH]ncc2c1,1
[O-][N+](=O)c1ccccc1CC#N,1
CC(=O)OCN(CCCCl)N=O,1
COc1ccc(CC2CO2)cc1,1
NNc1nncc2cccnc12,1
CCN(CC)c1cccc(O)c1,1
Clc1ccc(cc1Cl)C(Cl)(Cl)Cl,1
O=Cc1cccc2cccnc12,1
Cc1cc(N)c(cc1N)[N+](=O)[O-],1
COC(=O)C1=CCCN(C1)N=O,1
[O-][N+](=O)c1cccc2csnc12,1
CCCCN(CCC(=O)C)N=O,1
CCOS(=O)(=O)c1ccccc1,1
NNc1nncc2cnccc12,1
[O-][N+](=O)c1cccc(c1)[N+](=O)[O-],1
CC(=O)c1ccc(Cl)c(Cl)c1Cl,1
Nc1ccc(CO)c(c1)[N+](=O)[O-],1
OC(=O)Cc1ccc(O)c(O)c1,1
CCOC(=O)CNC(=O)C=[N+]=[N-],1
Nc1nc(NO)c2[nH]cnc2n1,1
C(N1CCN=N1)c2ccccc2,1
OC(CBr)C(O)C(O)C(O)CBr,1
CC(CN=[N+]=[N-])c1ccccc1,1
OC(CN=[N+]=[N-])c1ccccc1,1
CCCCN(N=O)C(=N)N[N+](=O)[O-],1
CCNS(=O)(=O)c1ccccc1C,1
CCN(CC)c1ccc(cc1)[N+]#N,1
CCOc1ccc2nc(N)sc2c1,1
CC(C)(C)OC(=O)[C@H](N)CN=[N+]=[N-],1
Cc1cc(cc(c1)C#N=O)C#N=O,1
Cc1cccc2nc(O)c(O)nc12,1
COc1cccc(\C=C\C)c1OC,1
CC\C=C\1/OC(=O)c2ccccc12,1
Cc1cc(ccc1[N+](=O)[O-])C(=O)O,1
N1[C@@H]2[C@H]1c3cccc4cccc2c34,1
Cc1cccc(C(=O)O)c1[N+](=O)[O-],1
OCCNCc1oc(cc1)[N+](=O)[O-],1
CC(C)(C)OC(=O)C(N)CN=N#N,1
C[C@@]1(CO1)c2ccc(cc2)[N+](=O)[O-],1
COC(=O)C12OC1(C)C(C)OC2=O,1
C([C@@H]1CO1)c2ccc3OCOc3c2,1
CCC1=C(C(=O)OC)C(=O)OC1C,1
CCCCN(C[C@H](O)CCO)N=O,1
O=Nc1[nH]cnc1c2ccccc2,1
Cc1ccc(c(c1)C(=O)O)[N+](=O)[O-],1
[O-][N+](=O)c1ccc(O[C@H]2CO2)cc1,1
CCCCN(CCCC(=O)O)N=O,1
NC(CSC(=O)NCCCl)C(=O)O,1
C[N+]1=CC=C(CC1)c2ccccc2,1
CC(CCN=N#N)c1ccccc1,1
O=NN1CCC[C@@H]1c2cccnc2,1
CCCC[C@@H](CC)COC[C@H]1CO1,1
[O-][N+](=O)c1cc(ccc1F)N=N#N,1
Cc1c(cccc1[N+](=O)[O-])C(=O)O,1
Cn1c(N=N#N)nc2ccccc12,1
[O-][N+](=O)c1ccc(cc1)S(=O)(=O)Cl,1
ClCCOP(OCCCl)OCCCl,1
Cc1ccc(cc1C(=O)O)[N+](=O)[O-],1
ONc1cc[n+]([O-])c2ccccc12,1
C=CC(=O)N(C[C@H]1CO1)C[C@H]2CO2,1
Nc1ccccc1c2ccccc2,1
c1ccc2c(c1)[nH]c3cnccc23,1
N\C(=N/O)\c1cc(O)c(O)c(O)c1,1
S=C=Nc1cccc2ccccc12,1
Cc1cccc(c1C(O)O)[N+](=O)[O-],1
CC(C)CN(N=O)C(=N)N[N+](=O)[O-],1
C1O[C@@H]1c2ccc3ccccc3c2,1
Cc1ccc(cc1[N+](=O)[O-])C(=O)O,1
[Zn+2].CN(C)C(=S)S.CN(C)C(=S)S,1
COc1ccc(NC(=O)C)cc1N,1
CCCOS(=O)(=O)c1ccccc1,1
F[B-](F)(F)F.N#[N+]c1ccccc1,1
NC(=O)N(Cc1ccccc1)N=O,1
Cn1c(N=[N+]=[N-])nc2ccccc12,1
NC(=O)c1cccc2cccnc12,1
CN(Cc1ccc(cc1)C#N)N=O,1
O=Nc1nc[nH]c1c2ccccc2,1
OS(=O)(=O)OCc1oc(C=O)cc1,1
CCc1c(N)ccc2ccccc12,1
[O-][N+](=O)c1cc(ccc1F)N=[N+]=[N-],1
[H+].[Cl-].NCCc1cc(O)c(O)cc1O,1
Cl[Zr](Cl)(C1C=CC=C1)C2C=CC=C2,1
CN(C)N\N=C\1/N=CN=C1C(=O)N,1
O\N=C/1\C=CN(O)c2ccccc12,1
CC(C)CN(N=O)\C(=N\[N+](=O)[O-])\N,1
O.O.O.O.[Co+2].CC(=O)O.CC(=O)O,1
N1C2C1c3cccc4cccc2c34,1
CCCCN(N=O)\C(=N\[N+](=O)[O-])\N,1
O.O.O.O.O.O.O.[Co+2].OS(=O)(=O)O,1
[H+].[Cl-].CN1\C(=N\N)\Sc2ccccc12,1
O=NN1CCCC1c2cccnc2,1
CCOC(=O)C=C.CC(=C)C(=O)O,1
N[Pt+2]1(N)OC(=O)C2(CCC2)C(=O)O1,1
NC(CS)C(=O)OC(=O)NCCCl,1
[O-][N+](=O)c1ccc(OC2CO2)cc1,1
[Cl-].Nc1cc(cc(Cl)c1O)[N+](=O)[O-],1
[Cl-].[Cl-].[Pt+2].CC(C)(C)N.CC(C)(C)N,1
CC1(CO1)c2ccc(cc2)[N+](=O)[O-],1
C=CC(=O)N(CC1CO1)CC2CO2,1
[Cl-].[Cl-].[Pd+2].Nc1ccccc1CC=C,1
NC(=C1C=C(O)C(=O)C(=C1)O)NO,1
[Cl-].COc1ccccc1NCSC,1
COC\C(=C\c1ccccc1)\OC,1
CC(C)(C)OC(=O)C(N)CN=[N+]=[N-],1
COC(=O)[C@H]1O[C@@H]1c2ccccc2,1
COC(=O)[C@@H]1O[C@H]1c2ccccc2,1
NC(CSC(F)(F)C(F)Br)C(=O)O,1
CC(CCN=[N+]=[N-])c1ccccc1,1
O.O.[Na+].[Na+].O[Cr](=O)(=O)O[Cr](=O)(=O)O,1
NC(=O)Nc1nc2ccccc2[nH]1,1
CCCCB(CCCC)CCCC,1
CCCCOc1ccc(cc1)N=O,1
Cc1cc(c(N)cc1Cl)S(=O)(=O)O,1
[O-][N+](=O)c1ccc(Cl)c(c1)[N+](=O)[O-],1
CC1=CC(=O)c2ccccc2C1=O,1
COc1cc(CC2CO2)ccc1O,1
[O-][N+](=O)c1ccnc2ccccc12,1
Oc1ccc(cc1)c2ccccc2,1
CSc1cc(SC)c(N)c(C)c1N,1
CNc1ccc2nccnc2c1C,1
COC(=O)C1OC1c2ccccc2,1
NC(=O)\C=C\c1oc(cc1)[N+](=O)[O-],1
Cc1nc2ccc(N)cc2nc1C,1
Nc1c(cccc1[N+](=O)[O-])[N+](=O)[O-],1
CC1(CO1)C(=O)Nc2ccccc2,1
Cc1cccc(c1[N+](=O)[O-])[N+](=O)[O-],1
N1C2C1c3cscc3c4cscc24,1
Cc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],1
[O-][N+](=O)c1ccc(F)c(c1)[N+](=O)[O-],1
Cn1cnc2ccc(cc12)[N+](=O)[O-],1
Cn1cc2ccc(cc2n1)[N+](=O)[O-],1
[O-][N+](=O)c1ccc2c(Cl)nsc2c1,1
COc1cc(N)c(cc1N)[N+](=O)[O-],1
COc1ccc2c(c1)nc(N)n2C,1
COC1=CC=C(C=CC1=O)[N+](=O)[O-],1
NC1=CC(=O)C(=O)c2ccccc12,1
OC(=O)c1ccc(Cl)c(c1)[N+](=O)[O-],1
O1C2C1c3cscc3c4cscc24,1
Nc1cc(ccc1C(=O)O)[N+](=O)[O-],1
Nc1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-],1
[O-][N+](=O)c1oc(cc1)c2cscn2,1
COc1cccc(CN(C)N=O)c1,1
OCCn1c(CO)ncc1[N+](=O)[O-],1
[O-][N+](=O)c1ccc2ncccc2c1,1
ClCN1C(=O)c2ccccc2C1=O,1
COP1(=S)OCc2ccccc2O1,1
[O-][N+](=O)c1ccccc1\C=C\C=O,1
COc1cc(N)ccc1NC(=O)C,1
COc1ccc(CCC2CO2)cc1,1
[O-][N+](=O)c1ccc2C(=O)NSc2c1,1
CCCCCN(CCCCC)N=O,1
NC(=O)CNC(=O)N(CCCl)N=O,1
[O-][N+](=O)c1cccc2cccnc12,1
Cc1ccc(c(c1)[N+](=O)[O-])[N+](=O)[O-],1
Cc1c(cccc1N=C=O)N=C=O,1
Oc1cccc2C(=O)C=CC(=O)c12,1
