SMILES,From Smiles,To Smiles,Environment Radius,Ames Smiles,Transformer,Rule Frequency,RuleID,Predicted Values,AD,,,
O=[N+]([O-])c1ccc(N=Nc2ccc(N(CCCBr)CCc3ccccc3)cc2)c(Cl)c1,[*:1]C#N,[*:1]CBr,0,C1=CC=C(C=C1)CCN(CCC#N)C2=CC=C(C=C2)N=NC3=C(C=C(C=C3)[N+](=O)[O-])Cl,[*:1]C#N>>[*:1]CBr,1,2571,1,1,,,
O=[N+]([O-])c1ccc(N=Nc2ccc(N(CCCCO)CCc3ccccc3)cc2)c(Cl)c1,[*:1]C#N,[*:1]CCO,0,C1=CC=C(C=C1)CCN(CCC#N)C2=CC=C(C=C2)N=NC3=C(C=C(C=C3)[N+](=O)[O-])Cl,[*:1]C#N>>[*:1]CCO,1,456,1,1,,,
O=[N+]([O-])c1ccc(N=Nc2ccc(N(CCCO)CCc3ccccc3)cc2)c(Cl)c1,[*:1]C#N,[*:1]CO,0,C1=CC=C(C=C1)CCN(CCC#N)C2=CC=C(C=C2)N=NC3=C(C=C(C=C3)[N+](=O)[O-])Cl,[*:1]C#N>>[*:1]CO,2,455,1,1,,,
O=[N+]([O-])c1ccc(N=Nc2ccc(N(CCc3ccccc3)CCC(Cl)(Cl)Cl)cc2)c(Cl)c1,[*:1]C#N,[*:1]C(Cl)(Cl)Cl,0,C1=CC=C(C=C1)CCN(CCC#N)C2=CC=C(C=C2)N=NC3=C(C=C(C=C3)[N+](=O)[O-])Cl,[*:1]C#N>>[*:1]C(Cl)(Cl)Cl,1,483,1,1,,,
O=[N+]([O-])c1ccc(N=Nc2ccc(N(CCc3ccccc3)CCC(Cl)Cl)cc2)c(Cl)c1,[*:1]C#N,[*:1]C(Cl)Cl,0,C1=CC=C(C=C1)CCN(CCC#N)C2=CC=C(C=C2)N=NC3=C(C=C(C=C3)[N+](=O)[O-])Cl,[*:1]C#N>>[*:1]C(Cl)Cl,1,481,1,1,,,
O=[N+]([O-])c1ccc(N=Nc2ccc(N(CCc3ccccc3)CCC(F)(F)F)cc2)c(Cl)c1,[*:1]C#N,[*:1]C(F)(F)F,0,C1=CC=C(C=C1)CCN(CCC#N)C2=CC=C(C=C2)N=NC3=C(C=C(C=C3)[N+](=O)[O-])Cl,[*:1]C#N>>[*:1]C(F)(F)F,1,2574,1,1,,,
O=[N+]([O-])c1ccc(N=Nc2ccc(N(CCc3ccccc3)CCS(=O)(=O)NO)cc2)c(Cl)c1,[*:1]C#N,[*:1]S(=O)(=O)NO,0,C1=CC=C(C=C1)CCN(CCC#N)C2=CC=C(C=C2)N=NC3=C(C=C(C=C3)[N+](=O)[O-])Cl,[*:1]C#N>>[*:1]S(=O)(=O)NO,1,2676,1,1,,,
O=[N+]([O-])c1ccc(N=Nc2ccc(N(CCc3ccccc3)CCS(=O)(=O)O)cc2)c(Cl)c1,[*:1]C#N,[*:1]S(=O)(=O)O,0,C1=CC=C(C=C1)CCN(CCC#N)C2=CC=C(C=C2)N=NC3=C(C=C(C=C3)[N+](=O)[O-])Cl,[*:1]C#N>>[*:1]S(=O)(=O)O,2,2573,1,1,,,
O=[N+]([O-])c1ccc(N=Nc2ccc(NCCc3ccccc3)cc2)c(Cl)c1,[*:1]CCC#N,[*:1][H],0,C1=CC=C(C=C1)CCN(CCC#N)C2=CC=C(C=C2)N=NC3=C(C=C(C=C3)[N+](=O)[O-])Cl,[*:1]CCC#N>>[*:1][H],1,1368,1,1,,,
CC(=O)OCCCN(CCOC(C)=O)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]COC(C)=O,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]COC(C)=O,1,2576,1,1,,,
CC(=O)OCCN(CCC#N)C(C)c1ccc([N+](=O)[O-])cc1,[*:1]/N=N/c1ccc([*:2])cc1,[*:1]C([*:2])C,1,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]/N=N/c1ccc([*:2])cc1>>[*:1]C([*:2])C,1,1064,1,1,,,
CC(=O)OCCN(CCC#N)CCC(c1ccc([N+](=O)[O-])cc1)c1ccccn1,[*:1]/N=N/c1ccc([*:2])cc1,[*:2]CCC([*:1])c1ccccn1,1,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]/N=N/c1ccc([*:2])cc1>>[*:2]CCC([*:1])c1ccccn1,1,1068,1,1,,,
CC(=O)OCCN(CCC#N)CCN(Cc1ccc([N+](=O)[O-])cc1)c1ccccc1,[*:1]/N=N/c1ccc([*:2])cc1,[*:2]CCN(C[*:1])c1ccccc1,1,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]/N=N/c1ccc([*:2])cc1>>[*:2]CCN(C[*:1])c1ccccc1,1,1067,1,1,,,
CC(=O)OCCN(CCC#N)CCN(Cc1ccccc1)c1ccc([N+](=O)[O-])cc1,[*:1]/N=N/c1ccc([*:2])cc1,[*:2]CCN([*:1])Cc1ccccc1,1,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]/N=N/c1ccc([*:2])cc1>>[*:2]CCN([*:1])Cc1ccccc1,1,1066,1,1,,,
CC(=O)OCCN(CCC#N)CC[C@@H](c1ccc([N+](=O)[O-])cc1)c1ccccn1,[*:1]/N=N/c1ccc([*:2])cc1,[*:2]CC[C@@H]([*:1])c1ccccn1,1,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]/N=N/c1ccc([*:2])cc1>>[*:2]CC[C@@H]([*:1])c1ccccn1,1,1065,1,1,,,
CC(=O)OCCN(CCC#N)S(=O)(=O)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]c1ccc([*:2])cc1,[*:1]c1ccc(S([*:2])(=O)=O)cc1,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]c1ccc([*:2])cc1>>[*:1]c1ccc(S([*:2])(=O)=O)cc1,2,1143,1,1,,,
CC(=O)OCCN(CCC#N)c1c(/N=N/c2ccc([N+](=O)[O-])cc2)ncn1C,[*:1]c1ccc([*:2])cc1,[*:1]c1ncn(C)c1[*:2],0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]c1ccc([*:2])cc1>>[*:1]c1ncn(C)c1[*:2],1,1402,1,1,,,
CC(=O)OCCN(CCC#N)c1cc(/N=N/c2ccc([N+](=O)[O-])cc2)ccc1O,[*:1]c1ccc([*:2])cc1,[*:1]c1ccc(O)c([*:2])c1,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]c1ccc([*:2])cc1>>[*:1]c1ccc(O)c([*:2])c1,1,1403,1,1,,,
CC(=O)OCCN(CCC#N)c1ccc(-c2ccc(/N=N/c3ccc([N+](=O)[O-])cc3)cc2)cc1,[*:1]c1ccc([*:2])cc1,[*:1]c1ccc(-c2ccc([*:2])cc2)cc1,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]c1ccc([*:2])cc1>>[*:1]c1ccc(-c2ccc([*:2])cc2)cc1,3,1082,1,1,,,
CC(=O)OCCN(CCC#N)c1ccc(/N=N/S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,[*:1]c1ccc([*:2])cc1,[*:1]c1ccc(S([*:2])(=O)=O)cc1,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]c1ccc([*:2])cc1>>[*:1]c1ccc(S([*:2])(=O)=O)cc1,2,1143,1,1,,,
CC(=O)OCCN(CCC#N)c1ccc(/N=N/c2c([N+](=O)[O-])ncn2C)cc1,[*:1]c1ccc([*:2])cc1,[*:1]c1ncn(C)c1[*:2],0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]c1ccc([*:2])cc1>>[*:1]c1ncn(C)c1[*:2],1,1402,1,1,,,
CC(=O)OCCN(CCC#N)c1ccc(/N=N/c2cc([N+](=O)[O-])ccc2O)cc1,[*:1]c1ccc([*:2])cc1,[*:1]c1ccc(O)c([*:2])c1,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]c1ccc([*:2])cc1>>[*:1]c1ccc(O)c([*:2])c1,1,1403,1,1,,,
CC(=O)OCCN(CCC#N)c1ccc(/N=N/c2ccc(-c3ccc(-c4ccc(N)cc4)cc3)cc2)cc1,[*:1][N+](=O)[O-],[*:1]c1ccc(-c2ccc(N)cc2)cc1,4,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1][N+](=O)[O-]>>[*:1]c1ccc(-c2ccc(N)cc2)cc1,1,1555,1,1,,,
CC(=O)OCCN(CCC#N)c1ccc(/N=N/c2ccc(-c3ccc(Cl)c(Cl)c3)cc2)cc1,[*:1][N+](=O)[O-],[*:1]c1ccc(Cl)c(Cl)c1,1,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1][N+](=O)[O-]>>[*:1]c1ccc(Cl)c(Cl)c1,1,1787,1,1,,,
CC(=O)OCCN(CCC#N)c1ccc(/N=N/c2ccc(-c3ccc([N+](=O)[O-])cc3)cc2)cc1,[*:1]c1ccc([*:2])cc1,[*:1]c1ccc(-c2ccc([*:2])cc2)cc1,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]c1ccc([*:2])cc1>>[*:1]c1ccc(-c2ccc([*:2])cc2)cc1,3,1082,1,1,,,
CC(=O)OCCN(CCC#N)c1ccc(/N=N/c2ccc(-c3cccc(Cl)c3Cl)cc2)cc1,[*:1][N+](=O)[O-],[*:1]c1cccc(Cl)c1Cl,1,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1][N+](=O)[O-]>>[*:1]c1cccc(Cl)c1Cl,1,1788,1,1,,,
CC(=O)OCCN(CCC#N)c1ccc(/N=N/c2ccc(-c3ccccc3)cc2)cc1,[*:1][N+](=O)[O-],[*:1]c1ccccc1,3,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1][N+](=O)[O-]>>[*:1]c1ccccc1,10,1559,1,1,,,
CC(=O)OCCN(CCC#N)c1ccc(/N=N/c2ccc(O)c([N+](=O)[O-])c2)cc1,[*:1]c1ccc([*:2])cc1,[*:1]c1ccc(O)c([*:2])c1,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]c1ccc([*:2])cc1>>[*:1]c1ccc(O)c([*:2])c1,1,1403,1,1,,,
CC(=O)OCCN(CCC#N)c1ccc(/N=N/c2ccc(S(=O)(=O)[N+](=O)[O-])cc2)cc1,[*:1]c1ccc([*:2])cc1,[*:1]c1ccc(S([*:2])(=O)=O)cc1,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]c1ccc([*:2])cc1>>[*:1]c1ccc(S([*:2])(=O)=O)cc1,2,1143,0,1,,,
CC(=O)OCCN(CCC#N)c1ccc(/N=N/c2ccc([N+](C)(C)C)cc2)cc1,[*:1][N+](=O)[O-],[*:1][N+](C)(C)C,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1][N+](=O)[O-]>>[*:1][N+](C)(C)C,1,801,1,1,,,
CC(=O)OCCN(CCC#N)c1ccc(/N=N/c2cccc([N+](=O)[O-])c2)cc1,[*:1]c1ccc([N+](=O)[O-])cc1,[*:1]c1cccc([N+](=O)[O-])c1,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]c1ccc([N+](=O)[O-])cc1>>[*:1]c1cccc([N+](=O)[O-])c1,2,68,1,1,,,
CC(=O)OCCN(CCC#N)c1ccc(/N=N/c2cccc([N+](=O)[O-])c2O)cc1,[*:1]c1ccc([*:2])cc1,[*:1]c1cccc([*:2])c1O,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]c1ccc([*:2])cc1>>[*:1]c1cccc([*:2])c1O,1,1404,1,1,,,
CC(=O)OCCN(CCC#N)c1ccc(/N=N/c2ccccc2)cc1,[*:1][N+](=O)[O-],[*:1][H],3,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1][N+](=O)[O-]>>[*:1][H],172,435,1,1,,,
CC(=O)OCCN(CCC#N)c1ccc(/N=N/c2ccccc2O)cc1,[*:1]c1ccc([N+](=O)[O-])cc1,[*:1]c1ccccc1O,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]c1ccc([N+](=O)[O-])cc1>>[*:1]c1ccccc1O,2,91,1,1,,,
CC(=O)OCCN(CCC#N)c1ccc(/N=N/c2ccccc2[N+](=O)[O-])cc1,[*:1]c1ccc([*:2])cc1,[*:1]c1ccccc1[*:2],0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]c1ccc([*:2])cc1>>[*:1]c1ccccc1[*:2],8,11,1,1,,,
CC(=O)OCCN(CCC#N)c1ccc(/N=N/c2cccnc2)cc1,[*:1]c1ccc([N+](=O)[O-])cc1,[*:1]c1cccnc1,5,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]c1ccc([N+](=O)[O-])cc1>>[*:1]c1cccnc1,1,1115,0,1,,,
CC(=O)OCCN(CCC#N)c1ccc(/N=N/c2nc(Cl)c(Cl)cc2Cl)cc1,[*:1]c1ccc([N+](=O)[O-])cc1,[*:1]c1nc(Cl)c(Cl)cc1Cl,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]c1ccc([N+](=O)[O-])cc1>>[*:1]c1nc(Cl)c(Cl)cc1Cl,1,1244,0,1,,,
CC(=O)OCCN(CCC#N)c1ccc(/N=N/c2ncn(C)c2[N+](=O)[O-])cc1,[*:1]c1ccc([*:2])cc1,[*:1]c1ncn(C)c1[*:2],0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]c1ccc([*:2])cc1>>[*:1]c1ncn(C)c1[*:2],1,1402,1,1,,,
CC(=O)OCCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,[*:1]/N=N/c1ccc([*:2])cc1,[*:1]N=Nc1ccc([*:2])cc1,1,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]/N=N/c1ccc([*:2])cc1>>[*:1]N=Nc1ccc([*:2])cc1,1,1063,1,1,,,
CC(=O)OCCN(CCC#N)c1ccc(O)c(/N=N/c2ccc([N+](=O)[O-])cc2)c1,[*:1]c1ccc([*:2])cc1,[*:1]c1ccc(O)c([*:2])c1,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]c1ccc([*:2])cc1>>[*:1]c1ccc(O)c([*:2])c1,1,1403,1,1,,,
CC(=O)OCCN(CCC#N)c1ccc(S(=O)(=O)/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]c1ccc([*:2])cc1,[*:1]c1ccc(S([*:2])(=O)=O)cc1,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]c1ccc([*:2])cc1>>[*:1]c1ccc(S([*:2])(=O)=O)cc1,2,1143,1,1,,,
CC(=O)OCCN(CCC#N)c1cccc(/N=N/c2ccc([N+](=O)[O-])cc2)c1,[*:1]c1ccc([*:2])cc1,[*:1]c1cccc([*:2])c1,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]c1ccc([*:2])cc1>>[*:1]c1cccc([*:2])c1,7,74,1,1,,,
CC(=O)OCCN(CCC#N)c1cccc(/N=N/c2ccc([N+](=O)[O-])cc2)c1O,[*:1]c1ccc([*:2])cc1,[*:1]c1cccc([*:2])c1O,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]c1ccc([*:2])cc1>>[*:1]c1cccc([*:2])c1O,1,1404,1,1,,,
CC(=O)OCCN(CCC#N)c1ccccc1/N=N/c1ccc([N+](=O)[O-])cc1,[*:1]c1ccc([*:2])cc1,[*:1]c1ccccc1[*:2],0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]c1ccc([*:2])cc1>>[*:1]c1ccccc1[*:2],8,11,1,1,,,
CC(=O)OCCN(CCC#N)c1ncn(C)c1/N=N/c1ccc([N+](=O)[O-])cc1,[*:1]c1ccc([*:2])cc1,[*:1]c1ncn(C)c1[*:2],0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]c1ccc([*:2])cc1>>[*:1]c1ncn(C)c1[*:2],1,1402,1,1,,,
CC(=O)OCCN(CCC(=O)O)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]C(=O)O,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]C(=O)O,4,482,1,1,,,
CC(=O)OCCN(CCC(=O)OCc1ccccc1)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]C(=O)OCc1ccccc1,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]C(=O)OCc1ccccc1,1,2679,1,1,,,
CC(=O)OCCN(CCC(C)(C)C)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]C(C)(C)C,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]C(C)(C)C,1,1586,1,1,,,
CC(=O)OCCN(CCC(C)C)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]C(C)C,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]C(C)C,1,457,1,1,,,
CC(=O)OCCN(CCC(Cl)(Cl)Cl)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]C(Cl)(Cl)Cl,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]C(Cl)(Cl)Cl,1,483,1,1,,,
CC(=O)OCCN(CCC(Cl)Cl)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]C(Cl)Cl,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]C(Cl)Cl,1,481,1,1,,,
CC(=O)OCCN(CCC(F)(F)F)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]C(F)(F)F,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]C(F)(F)F,1,2574,1,1,,,
CC(=O)OCCN(CCCBr)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]CBr,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]CBr,1,2571,1,1,,,
CC(=O)OCCN(CCCC(=O)O)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]CC(=O)O,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]CC(=O)O,1,2575,1,1,,,
CC(=O)OCCN(CCCC=O)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]CC=O,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]CC=O,1,458,1,1,,,
CC(=O)OCCN(CCCCO)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]CCO,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]CCO,1,456,1,1,,,
CC(=O)OCCN(CCCN)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]CN,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]CN,1,454,1,1,,,
CC(=O)OCCN(CCCO)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]CO,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]CO,2,455,1,1,,,
CC(=O)OCCN(CCNC(N)=O)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]NC(N)=O,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]NC(N)=O,1,2673,1,1,,,
CC(=O)OCCN(CCOC(=O)c1ccccc1)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]OC(=O)c1ccccc1,1,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]OC(=O)c1ccccc1,1,1052,1,1,,,
CC(=O)OCCN(CCOC(C)=O)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]OC(C)=O,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]OC(C)=O,2,1049,1,1,,,
CC(=O)OCCN(CCS(=O)(=O)NCCN(C)C)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]S(=O)(=O)NCCN(C)C,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]S(=O)(=O)NCCN(C)C,1,2678,1,1,,,
CC(=O)OCCN(CCS(=O)(=O)NO)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]S(=O)(=O)NO,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]S(=O)(=O)NO,1,2676,1,1,,,
CC(=O)OCCN(CCS(=O)(=O)O)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]S(=O)(=O)O,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]S(=O)(=O)O,2,2573,1,1,,,
CC(=O)OCCN(CCS(N)(=O)=O)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]S(N)(=O)=O,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]S(N)(=O)=O,1,2674,1,1,,,
CC(=O)OCCNc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]CCC#N,[*:1][H],0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]CCC#N>>[*:1][H],1,1368,1,1,,,
CC(=O)OCCOCCN(CCC#N)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]CC[*:2],[*:1]CCOCC[*:2],0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]CC[*:2]>>[*:1]CCOCC[*:2],1,1232,1,1,,,
CCC(=O)OCCCN(CCOC(C)=O)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]COC(=O)CC,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]COC(=O)CC,1,2577,1,1,,,
CCC(=O)OCCN(CCOC(C)=O)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]OC(=O)CC,1,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]OC(=O)CC,1,1050,1,1,,,
CCCC(=O)OCCCN(CCOC(C)=O)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]COC(=O)CCC,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]COC(=O)CCC,1,2578,1,1,,,
CCCC(=O)OCCN(CCOC(C)=O)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]OC(=O)CCC,1,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]OC(=O)CCC,1,1051,1,1,,,
CCCCN(CCOC(C)=O)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]CC,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]CC,1,453,1,1,,,
CCCCOC(=O)CCN(CCOC(C)=O)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]C#N,[*:1]C(=O)OCCCC,0,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]C#N>>[*:1]C(=O)OCCCC,1,2677,1,1,,,
CCN(CCC#N)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,[*:1]OC(C)=O,[*:1][H],1,[O-][N+](=O)c2ccc(/N=N/c1ccc(N(CCOC(=O)C)CCC#N)cc1)cc2,[*:1]OC(C)=O>>[*:1][H],7,656,1,1,,,
