smiles,ID,endpoint,MW
CC(=O)N[C@@H](CS)C(=O)O,616,1,163.03
OC(=O)\C(=C(/CCl)\C=O)\Cl,617,1,181.95
CN(N=O)c1ccccn1,618,1,137.06
Sc1[nH]cnc2ncnc12,619,1,152.02
CCc1cccc(C)c1N,620,1,135.1
C=CN=Nc1ccccc1,621,1,132.07
O=NN1CCCCCCC1,622,1,142.11
C[C@H](I)[C@@H]1OC[C@@H](CO)O1,623,1,257.98
O=C\C=C/c1ccccc1,624,1,132.06
NC(CCN=[N+]=[N-])C(=O)O,625,1,144.06
Cn1nc(cc1N)C2CC2,626,1,137.1
NC(=O)c1[nH]cnc1[N+]#N,627,1,138.04
CN(C)c1ccc(C)cc1,628,1,135.1
C1CC2OC2CC1C3CO3,629,1,140.08
CC(=C)C(=O)OCC1CO1,630,1,142.06
C(CCC1CO1)CC2CO2,631,1,142.1
[N-]=[N+]=C1C=NC(=O)NC1=O,632,1,138.02
COc1cc(N)ccc1N,633,1,138.08
Cc1cc(N)c(C)cc1N,634,1,136.1
BrCC(Br)COC(=O)C=C,635,1,269.89
CN(C)N.OC(=O)C(=O)O,636,1,150.06
OC(CN=[N+]=[N-])CN=[N+]=[N-],637,1,142.06
CN(CCCC(=O)O)N=O,638,1,146.07
ClCC1=C(Cl)C(=O)NC1=O,639,1,178.95
ClC1=C(CBr)C(=O)NC1=O,640,1,222.9
CC(I)C1OCC(CO)O1,641,1,257.98
S=C1N=CNc2nc[nH]c12,642,1,152.02
CN(N=O)\C(=N\[N+](=O)[O-])\N,643,1,147.04
Nc1ncnc2nc[nH]c12,644,1,135.05
[H+].[H+].[Cl-].[Cl-].Nc1cccc(N)c1,645,1,180.02
CCNc1ccc(O)cc1,646,1,137.08
[H+].[H+].[Cl-].[Cl-].Nc1ccc(N)cc1,647,1,180.02
NC(=O)CNC(=O)C=[N+]=[N-],648,1,142.05
Nc1snc2ccccc12,649,1,150.03
[Cl-].CCOC(=O)C(N)CS,650,1,184.02
CNC(=O)N(C)C(=O)ON,651,1,147.06
CCNN.OC(=O)C(=O)O,652,1,150.06
N.N.N.[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Rh+3],653,1,363.8
OCc1ccc(cc1)[N+]#N,654,1,135.06
[Cl-].[Cl-].[Pt+2].N[C@@H]1CCCCN1,655,1,365
CCC\N=N\C(C)(C)OO,656,1,146.11
OC(=O)\C(=C(\CCl)/C=O)\Cl,657,1,181.95
OC(=O)\C=C(/CCl)\C(Cl)Cl,658,1,201.94
CCN(N=O)\C(=N\O)\C=O,659,1,145.05
Oc1cccc(c1)[N+](=O)[O-],660,1,139.03
ClC(Cl)(Cl)c1ccccc1,661,1,193.95
O=CC(=O)c1ccccc1,662,1,134.04
Cc1cccc(c1)C(=O)Cl,663,1,154.02
Nc1cccc2cnsc12,664,1,150.03
CCN(N)c1ccccc1,665,1,136.1
CN(N=O)c1ccccc1,666,1,136.06
CCOC(C)C(=O)C(O)O,667,1,148.07
Nc1ccc(cc1)[N+](=O)[O-],668,1,138.04
ONC(=O)c1ccccc1,669,1,137.05
CCCCN(CCC)N=O,670,1,144.13
Nc1cccc(c1)[N+](=O)[O-],671,1,138.04
Cc1ccc(cc1)C(=O)Cl,672,1,154.02
CC1(CO1)c2ccccc2,673,1,134.07
COc1cc(N)ccc1C,674,1,137.08
C1CC23OC2(C1)C=CC=C3,675,1,134.07
Cc1cc(C)c(N)cc1C,676,1,135.1
ClC1=C(COC1=O)C(Br)Br,677,1,287.82
[O-][N+](=O)c1ccc(S)cc1,678,1,155
ClC(Cl)C1=C(Cl)C(=O)OC1,679,1,199.92
[O-][N+](=O)c1oc(C=O)cc1,680,1,141.01
CC(C)CCOS(=O)(=O)C,681,1,166.07
CCOc1ccc(N)cc1,682,1,137.08
Cc1cccc(NO)c1C,683,1,137.08
Cc1ccccc1C(=O)Cl,684,1,154.02
ClC(=C1OC(=O)C(=C1)Cl)Cl,685,1,197.9
[O-][N+](=O)c1ccccc1Cl,686,1,156.99
CC(C)CN(N)CC(C)C,687,1,144.16
CNP(=O)(N(C)C)N(C)C,688,1,165.1
COc1ccc(cc1)N=O,689,1,137.05
NNC(=O)c1ccncc1,690,1,137.06
ClC(=O)c1cccc(Cl)c1,691,1,173.96
Cc1ccc(NO)cc1C,692,1,137.08
CC1CN(CC(C)O1)N=O,693,1,144.09
CSCNc1ccccc1,694,1,153.06
NC(CS\C=C\Cl)C(=O)O,695,1,181
[O-][N+](=O)c1ccc(Br)cc1,696,1,200.94
CCN(N=O)C(=O)N(C)C,697,1,145.09
C1OC1Oc2ccccc2,698,1,136.05
Cc1ccc(C)c(NO)c1,699,1,137.08
CN(COC(=O)C)[N+](=O)[O-],700,1,148.05
COc1ccc(C)cc1N,701,1,137.08
Cc1ccc(NO)c(C)c1,702,1,137.08
CCCCN(N=O)C(=O)N,703,1,145.09
CC(=O)OCc1occc1,704,1,140.05
Nc1ccc2sncc2c1,705,1,150.03
ClC1=CC(=O)C(Cl)(Cl)C1=O,706,1,197.9
ClC(=C1CC(=O)NC1=O)Cl,707,1,178.95
CN(C)c1cccc(O)c1,708,1,137.08
[O-][N+](=O)c1ccccc1Br,709,1,200.94
OCCN(CC(=O)O)N=O,710,1,148.05
OC1OC(=O)C(=C1CBr)Br,711,1,269.85
ClC(=O)Cc1ccccc1,712,1,154.02
CC1=C(O)C(=O)C(O)CO1,713,1,144.04
Nc1ccc2ncsc2c1,714,1,150.03
Fc1ccccc1C(=O)Cl,715,1,157.99
N#C[Se]Cc1ccccc1,716,1,196.97
NC(CSCCCl)C(=O)O,717,1,183.01
Cc1cc(C)cc(NO)c1,718,1,137.08
Cc1cccc(C)c1NO,719,1,137.08
CN(C)c1ccc(N)cc1,720,1,136.1
CCCCN(CCO)N=O,721,1,146.11
C(C1CO1)c2ccccc2,722,1,134.07
c1ccc2ncccc2c1,723,1,129.06
ClC(=O)c1ccccc1Cl,724,1,173.96
NCCCCC(N)C(=O)O,725,1,146.11
BrC(Br)C1=C(Br)C(=O)OC1,726,1,331.77
ONc1ccc(cc1)N=O,727,1,138.04
OC1OC(=O)C(=C1CCl)Cl,728,1,181.95
[O-][N+](=O)c1cccc(Br)c1,729,1,200.94
Cc1ncc([N+](=O)[O-])n1C,730,1,141.05
CCN(CCCCO)N=O,731,1,146.11
BrCC(Br)c1ccccc1,732,1,261.9
OCC1=CC(=O)C(=CO1)O,733,1,142.03
[Na+].CCN(CC)N(O)N=O,734,1,156.07
O.O.O.O.O.O.[Cl-].[Cl-].[Cl-].[Cr+3],735,1,264.91
COC(=O)C(C)CN=[N+]=[N-],736,1,143.07
NNC(=O)CNC(=O)C=N#N,737,1,157.06
C=CC(=O)NCNC(=O)C=C,738,1,154.07
ONC(=O)c1ccccc1O,739,1,153.04
CC(=O)c1ccc([nH]1)[N+](=O)[O-],740,1,154.04
Cc1c(N)cccc1[N+](=O)[O-],741,1,152.06
O1[C@H]2C=Cc3cccnc3[C@@H]12,742,1,145.05
CCOC(=O)N(CCO)N=O,743,1,162.06
Nc1nc2cc(O)ccc2[nH]1,744,1,149.06
C[C@H]1CN(N=O)C(=O)NC1=O,745,1,157.05
NCCc1ccc(O)c(O)c1,746,1,153.08
CC(=O)c1ccc(s1)[N+](=O)[O-],747,1,171
Clc1cccc2cccnc12,748,1,163.02
OC(=O)\C(=C(\CCl)/C(Cl)Cl)\Cl,749,1,235.9
CCCCCCOC[C@H]1CO1,750,1,158.13
[O-][N+](=O)c1ccc(cc1)[N+]#N,751,1,150.03
C[C@@H](O)CN(CC(=O)C)N=O,752,1,160.08
Cc1ccc(cc1N)C(=O)O,753,1,151.06
OC(=O)CN(CC(=O)O)N=O,754,1,162.03
CC(C)[C@@H]1CC[C@@H](C)CC1=O,755,1,154.14
NCC(=O)Nc1ccccc1,756,1,150.08
CC(=O)\C=C/c1ccccc1,757,1,146.07
Nc1ccccc1S(=O)(=O)O,758,1,173.01
CCCCN(CCCO)N=O,759,1,160.12
Cc1cccc(c1N)[N+](=O)[O-],760,1,152.06
[O-][N+](=O)c1cc(F)ccc1F,761,1,159.01
Cc1ccc(c(C)c1)[N+](=O)[O-],762,1,151.06
Cc1cccc2ncccc12,763,1,143.07
C(Oc1ccccc1)[C@H]2CO2,764,1,150.07
O=NN1CCCN(CC1)N=O,765,1,158.08
ONc1[nH]cnc2ncnc12,766,1,151.05
CN(C)N=Nc1ccccc1,767,1,149.1
CNc1ccc(cc1)[N+](=O)[O-],768,1,152.06
Cc1cc(ccc1N)[N+](=O)[O-],769,1,152.06
Cc1cccc2cccnc12,770,1,143.07
ONc1cc2ccccc2[nH]1,771,1,148.06
COc1ccc(N)c(OC)c1,772,1,153.08
Nc1c2[nH]cnc2nc[n+]1[O-],773,1,151.05
Cc1ccc2[nH]c(N)nc2c1,774,1,147.08
Cc1nc2cc(Cl)ccc2[nH]1,775,1,166.03
NNc1ccccc1[N+](=O)[O-],776,1,153.05
Cc1ccc(N)cc1[N+](=O)[O-],777,1,152.06
NC(Cn1ccnc1)C(=O)O,778,1,155.07
Nc1ccc2c(no[n+]2[O-])n1,779,1,152.03
O[C@@H]1OC(=O)C(=C1C(Cl)Cl)Cl,780,1,215.91
Cc1ccc(cc1N)[N+](=O)[O-],781,1,152.06
C[C@@H](O)CN(C[C@@H](C)O)N=O,782,1,162.1
Br\C(=C/c1ccccc1)\C=O,783,1,209.97
CCOc1ccc(N)cc1N,784,1,152.09
OCCCCN(CCO)N=O,785,1,162.1
Cc1ccc(cc1C)[N+](=O)[O-],786,1,151.06
CC(C)(C)OC(=O)CN=N#N,787,1,157.09
CCNC(=N)N(N=O)[N+](=O)[O-],788,1,161.05
Nc1ccc(c(O)c1)[N+](=O)[O-],789,1,154.04
Nc1ccc(O)c(c1)[N+](=O)[O-],790,1,154.04
N[C@@H](CS\C(=C\Cl)\Cl)C(=O)O,791,1,214.96
C[C@H]1CN(CCN1N=O)N=O,792,1,158.08
CC(=C)C(=O)OC[C@H](Br)CBr,793,1,283.9
OCC(CO)(CCBr)CCBr,794,1,287.94
CCCCN=NC(C)(C)OO,795,1,160.12
CCN(N=O)C(=N)N[N+](=O)[O-],796,1,161.05
OC(=O)CCCCCCCBr,797,1,222.03
C(Oc1ccccc1)C2CO2,798,1,150.07
S=C=NCCc1ccccc1,799,1,163.05
[K+].[K+].O[Cr](=O)(=O)O[Cr](=O)(=O)O,800,1,295.79
[Na+].[Na+].O[Cr](=O)(=O)O[Cr](=O)(=O)O,801,1,263.84
COS(=O)(=O)c1ccccc1,802,1,172.02
CC(C)C1CCC(C)CC1=O,803,1,154.14
CC(=O)Nc1cccc(N)c1,804,1,150.08
Nc1cccc2ncccc12,805,1,144.07
[Cr+2].C1C=CC=C1.C2C=CC=C2,806,1,184.03
CC(=C)C(=O)OCC(Br)CBr,807,1,283.9
Cc1ccc2nc(N)[nH]c2c1,808,1,147.08
CC(C)(C)OC(=O)CN=[N+]=[N-],809,1,157.09
Nc1nc2ccc(O)cc2[nH]1,810,1,149.06
CC(O)CN(CC(C)O)N=O,811,1,162.1
ON(C=O)c1ccc(Cl)cc1,812,1,171.01
OC1OC(=O)C(=C1C(Cl)Cl)Cl,813,1,215.91
[Pt+2].SCCCCl.SCCCCl,814,1,414.96
ON(C=O)c1ccc(Br)cc1,815,1,214.96
ON(C=O)c1ccc(F)cc1,816,1,155.04
OC(=O)\C(=C(\C=O)/C(Cl)Cl)\Cl,817,1,215.91
[O-][n+]1cc2cnccc2cn1,818,1,147.04
[O-][n+]1ccc2cnncc2c1,819,1,147.04
ClC(Cl)C1=C(Cl)C(=O)NC1=O,820,1,212.92
ClCC(Cl)COCC(Cl)CCl,821,1,237.95
CC(=O)\C=C\c1ccccc1,822,1,146.07
[Cl-].Cc1cc(C)c(N)c(C)c1,823,1,170.07
[H+].[H+].[Cl-].[Cl-].Nc1ccc(O)c(N)c1,824,1,196.02
NC(CS\C(=C\Cl)\Cl)C(=O)O,825,1,214.96
Nc1c2ncnc2ncn1O,826,1,151.05
NNC(=O)CNC(=O)C=[N+]=[N-],827,1,157.06
CCN(N=O)\C(=N/[N+](=O)[O-])\N,828,1,161.05
Br\C(=C\c1ccccc1)\C=O,829,1,209.97
ONc1ncnc2nc[nH]c12,830,1,151.05
O.S=C1N=CNc2nc[nH]c12,831,1,170.03
CCCNN.OC(=O)C(=O)O,832,1,164.08
CN(C)\N=N\c1ccccc1,833,1,149.1
[H+].[H+].[Cl-].[Cl-].Cc1c(N)cccc1N,834,1,194.04
O.O.O.O.O.[Na+].[Na+].O[Se](=O)O,835,1,265.95
CC(O)CN(CC(=O)C)N=O,836,1,160.08
CC\N=C(/N)\N(N=O)[N+](=O)[O-],837,1,161.05
Cc1ccc(cc1)N(O)C=O,838,1,151.06
CCCC\N=N\C(C)(C)OO,839,1,160.12
O1C2C=Cc3cccnc3C12,840,1,145.05
O=CC1=CCCC2CC12C=O,841,1,150.07
OC(=O)\C(=C(/CCl)\C(Cl)Cl)\Cl,842,1,235.9
Nc1ccc(c(N)c1)[N+](=O)[O-],843,1,153.05
COC(=O)C1=CCCN(C)C1,844,1,155.09
CN(C)c1ccc(cc1)N=O,845,1,150.08
Nc1cccc2cccnc12,846,1,144.07
Clc1ccnc2ccccc12,847,1,163.02
[O-][N+](=O)c1cccc(c1)C#N,848,1,148.03
Clc1ccc(cc1)C(Cl)(Cl)Cl,849,1,227.91
OC1OC(=O)C(=C1C(Cl)Br)Cl,850,1,259.86
OC(=O)\C(=C(/C=O)\C(Cl)Cl)\Cl,851,1,215.91
Nc1cnc2ccccc2c1,852,1,144.07
Nc1cccc(N)c1C(=O)O,853,1,152.06
Clc1ccc2ncccc2c1,854,1,163.02
ONc1ccc(cc1)[N+](=O)[O-],855,1,154.04
CC(=O)Nc1ccc(N)cc1,856,1,150.08
Nc1ccc2snc(Cl)c2c1,857,1,183.99
CCCN(CCCCO)N=O,858,1,160.12
[O-][N+](=O)c1ccccc1CCl,859,1,171.01
Cc1ccc2ccccc2n1,860,1,143.07
Fc1cccc2cccnc12,861,1,147.05
Nc1ccc2ccccc2c1,862,1,143.07
[N-]=[N+]=NCCc1ccccc1,863,1,147.08
NC(=O)N(CCC(=O)O)N=O,864,1,161.04
Cc1cc(C)c(N)c(C)c1N,865,1,150.12
CC(=O)c1ccc(NO)cc1,866,1,151.06
Nc1ccc(cc1N)[N+](=O)[O-],867,1,153.05
ClC(=O)c1c(Cl)cccc1Cl,868,1,207.92
[O-][N+](=O)c1cc(Cl)ccc1Cl,869,1,190.95
Fc1ccc2ncccc2c1,870,1,147.05
[O-][N+](=O)c1ccc(C=C)cc1,871,1,149.05
CC(=O)c1cccn1[N+](=O)[O-],872,1,154.04
COc1ccc(cc1)[N+](=O)[O-],873,1,153.04
COc1ccccc1[N+](=O)[O-],874,1,153.04
OC1OC(=O)C(=C1C(Br)Br)Cl,875,1,303.81
CC(=O)NNc1ccccc1,876,1,150.08
Clc1cccc2ncccc12,877,1,163.02
Cc1ccc2nsc(N)c2c1,878,1,164.04
Nc1snc2ccc(Cl)cc12,879,1,183.99
Cc1ccc2ncccc2c1,880,1,143.07
ClC1C(=O)NC(=O)C1=C(Cl)Cl,881,1,212.92
O=C1NCCN1c2nccs2,882,1,169.03
Clc1cccc(n1)C(Cl)(Cl)Cl,883,1,228.9
Cc1ccc(NCCCl)cc1,884,1,169.07
Oc1cccc2ncccc12,885,1,145.05
Nc1ccc(cc1O)[N+](=O)[O-],886,1,154.04
Cc1ccc(C)c(c1)[N+](=O)[O-],887,1,151.06
[O-][N+](=O)c1ccc(C=O)cc1,888,1,151.03
OC1OC(=O)C(=C1C(Br)Br)Br,889,1,347.76
S=P(N1CC1)(N2CC2)N3CC3,890,1,189.05
CN(C)CCOC(=O)C(=C)C,891,1,157.11
OC(=O)C=C(C(Cl)Cl)C(Cl)Cl,892,1,235.9
Fc1ccc2cccnc2c1,893,1,147.05
Clc1ccccc1\C=C\C=O,894,1,166.02
[O-][N+](=O)c1ccc(CBr)cc1,895,1,214.96
CCN(CCCC(=O)O)N=O,896,1,160.08
Oc1cccc2cccnc12,897,1,145.05
[O-][N+](=O)c1ccc(Cl)c(Cl)c1,898,1,190.95
Nc1ccc(N)c(c1)[N+](=O)[O-],899,1,153.05
Cn1cnc2c(N)ncnc12,900,1,149.07
CCOc1ccc(NO)cc1,901,1,153.08
OC(=O)c1oc(cc1)[N+](=O)[O-],902,1,157
Nc1cccc2ccccc12,903,1,143.07
CN(Cc1ccccc1)N=O,904,1,150.08
ClC(C(=O)Cl)c1ccccc1,905,1,187.98
Nc1ccc(CC(=O)O)cc1,906,1,151.06
COP(=O)(OC)OC=C(Cl)Cl,907,1,219.95
O=C1Oc2ccccc2C=C1,908,1,146.04
CCNc1cc(O)ccc1C,909,1,151.1
NC(=O)c1csc(c1)[N+](=O)[O-],910,1,171.99
Nc1cc(Cl)ccc1[N+](=O)[O-],911,1,172
ClC(=O)CCc1ccccc1,912,1,168.03
CCc1cccc(CC)c1N,913,1,149.12
Nc1snc2cc(Cl)ccc12,914,1,183.99
Nc1ccc(cc1Cl)[N+](=O)[O-],915,1,172
CN(CCO[N+](=O)[O-])[N+](=O)[O-],916,1,165.04
NP(=O)(O)N(CCCl)CCCl,917,1,219.99
Cc1ccc2cccnc2c1,918,1,143.07
Cc1cnc2ccccc2c1,919,1,143.07
Oc1ccc(CC=C)cc1O,920,1,150.07
CC(=O)CN(CC(=O)C)N=O,921,1,158.07
Nc1ccc2cccnc2c1,922,1,144.07
OC\C(=C(\Cl)/C(=O)O)\C(Cl)Cl,923,1,217.93
Nc1cc(ccc1O)[N+](=O)[O-],924,1,154.04
[O-][N+](=O)c1cccc(C=O)c1,925,1,151.03
C(Cc1ccccc1)C2CO2,926,1,148.09
CCOc1ccc(cc1)N=O,927,1,151.06
CCCCN(CCCC)N=O,928,1,158.14
Clc1ccc(CC2CO2)cc1,929,1,168.03
CCCCN(CC(=O)C)N=O,930,1,158.11
Cc1ccnc2ccccc12,931,1,143.07
CC1(CO1)c2ccc(Cl)cc2,932,1,168.03
[O-][N+](=O)c1cccc(CCl)c1,933,1,171.01
ClC(=C1OC(=O)C(=C1Cl)Cl)Cl,934,1,231.87
Cc1ccc(CC2CO2)cc1,935,1,148.09
NNc1ccc(cc1)[N+](=O)[O-],936,1,153.05
CC(=O)c1ccc(cc1)N=O,937,1,149.05
CC(C)(OO)c1ccccc1,938,1,152.08
C[Si](C)(C)CN(N=O)C(=O)N,939,1,175.08
ClC(=O)c1ccc(Cl)cc1Cl,940,1,207.92
Nc1cccc(c1N)[N+](=O)[O-],941,1,153.05
ClCCSCc1ccccc1,942,1,186.03
COC(=O)C(N)CSCCCl,943,1,197.03
Clc1nncc2cccnc12,944,1,165.01
Nc1ccc(Cl)cc1[N+](=O)[O-],945,1,172
Fc1cccc2ncccc12,946,1,147.05
NC(=S)c1c(Cl)cccc1Cl,947,1,204.95
[O-][N+](=O)c1ccc(CCl)cc1,948,1,171.01
Nc1ccc2ccccc2n1,949,1,144.07
CC(=O)OCN(CCCl)N=O,950,1,180.03
Cn1c(N)nc2ccccc12,951,1,147.08
Nc1cccc2c(Cl)nsc12,952,1,183.99
NC(CS)C(=O)NCC(=O)O,953,1,178.04
Fc1ccnc2ccccc12,954,1,147.05
[O-][N+](=O)c1ccc(Cl)cc1Cl,955,1,190.95
NC(COC(=O)C=N#N)C(=O)O,956,1,173.04
CCCCN(COC(=O)C)N=O,957,1,174.1
CN(C)N=Nc1ccc(Br)cc1,958,1,227.01
CNC(=O)CSP(=S)(OC)OC,959,1,229
Cc1ccc(OC[C@H]2CO2)cc1,960,1,164.08
COc1ccccc1NCSC,961,1,183.07
CC1(CO1)c2ccc(cc2)C#N,962,1,159.07
OCN1[C@H](O)[C@@H](O)N(CO)C1=O,963,1,178.06
O1C=C[C@H]2[C@@H]1Oc3ccccc23,964,1,160.05
Clc1ccc(CC[C@H]2CO2)cc1,965,1,182.05
Nc1cccc2c(N)cccc12,966,1,158.08
C[C@@H]1CN(C[C@H](C)N1N=O)N=O,967,1,172.1
[O-][N+](=O)c1ccc2[nH]cnc2c1,968,1,163.04
Cn1cnc2C(=N)[N+](=O)[CH-]Nc12,969,1,165.07
COc1ccc(cc1N)[N+](=O)[O-],970,1,168.05
CCN(CC)C(=S)SCC(=C)Cl,971,1,223.03
[O-][N+](=O)c1cccc2c[nH]nc12,972,1,163.04
COP(=O)(OC)[C@H](O)C(Cl)(Cl)Cl,973,1,255.92
Nc1cc(Cl)cc(C(=O)O)c1Cl,974,1,204.97
Nc1cccc2cccc(N)c12,975,1,158.08
O[C@H](CBr)[C@H](O)[C@H](O)[C@@H](O)CBr,976,1,305.91
CCCN(N=O)C(=N)N[N+](=O)[O-],977,1,175.07
NC(=O)c1cccc(c1)[N+](=O)[O-],978,1,166.04
CCCCN(CCC(=O)O)N=O,979,1,174.1
[O-][N+](=O)c1ccc2c[nH]nc2c1,980,1,163.04
COc1ccc(cc1)C2OC2C,981,1,164.08
Cc1ccccc1OC[C@H]2CO2,982,1,164.08
COc1cccc2sc(N)nc12,983,1,180.04
CCCCN(C[C@H](O)CC)N=O,984,1,174.14
CCCCN(CC[C@@H](C)O)N=O,985,1,174.14
CC(=O)c1cccc(c1)[N+](=O)[O-],986,1,165.04
Cl\C=C(\Cl)/SCc1ccccc1,987,1,217.97
N#N=Nc1nc2ccccc2[nH]1,988,1,159.05
OC(CN=N#N)c1ccccc1,989,1,163.07
CN(N=O)C(=O)c1ccccc1,990,1,164.06
CS\C(=N/OC(=O)N(C)N=O)\C,991,1,191.04
[O-][N+](=O)\C(=C\c1ccccc1)\Br,992,1,226.96
CN1\C(=N\N)\Sc2ccccc12,993,1,179.05
C(OCc1ccccc1)C2CO2,994,1,164.08
[O-][N+](=O)c1cc(Cl)c(Cl)cc1Cl,995,1,224.92
Nc1nc(cs1)c2ccccc2,996,1,176.04
CCCOc1ccc(N)cc1N,997,1,166.11
NC(CCS\C(=C\Cl)\Cl)C(=O)O,998,1,228.97
C[C@H]1C[C@H](OC(=O)C)O[C@H](C)O1,999,1,174.09
[O-][N+](=O)c1ccc(Cl)c(Cl)c1Cl,1000,1,224.92
NC(=O)c1ccccc1[N+](=O)[O-],1001,1,166.04
NC(=O)c1ccc(cc1)[N+](=O)[O-],1002,1,166.04
OO[C@@H]1CCCc2ccccc12,1003,1,164.08
Nc1nc2cc(ccc2[nH]1)C#N,1004,1,158.06
Cc1ccc(cc1N=O)[N+](=O)[O-],1005,1,166.04
ClC[C@@H]1O[C@H](CCl)O[C@H](CCl)O1,1006,1,233.96
Cc1ccc(CC[C@H]2CO2)cc1,1007,1,162.1
C[C@@H]1CC[C@H](CC1)C(C)(C)OO,1008,1,172.15
C[C@@H]1CN(N=O)[C@@H](C)CN1N=O,1009,1,172.1
OC(=O)\C(=C(\C(Cl)Cl)/C(=O)O)\Cl,1010,1,231.91
Nc1cc(cc(Cl)c1O)[N+](=O)[O-],1011,1,188
CC(CN=N#N)c1ccccc1,1012,1,161.1
NCCc1cc(O)c(O)cc1O,1013,1,169.07
C[C@@H](O)CN(C[C@H](O)CO)N=O,1014,1,178.1
N\C(=N/O)\c1ccc(O)c(O)c1,1015,1,168.05
Oc1cc(O)c2ccccc2n1,1016,1,161.05
CCCCN(CC(=O)CC)N=O,1017,1,172.12
NNc1nncc2ccccc12,1018,1,160.07
Cc1cc2nc(N)sc2cc1C,1019,1,178.06
Nc1ccc(N)c2ccccc12,1020,1,158.08
Cc1cc(C)c2nsnc2c1N,1021,1,179.05
CN(C)c1[nH]cnc2ncnc12,1022,1,163.09
COCCOCCOCCOC,1023,1,178.12
CN(C)N=Nc1ccc(C)cc1,1024,1,163.11
COc1ccccc1\C=C/C=O,1025,1,162.07
CC(C)OC1OC(=O)C(=C1Cl)Cl,1026,1,209.99
[O-][N+](=O)c1ccccc1[N+](=O)[O-],1027,1,168.02
CCCCCCN(N=O)C(=O)N,1028,1,173.12
N\N=C\1/N=NC=C2C=CC=C[C@H]12,1029,1,160.07
CN(C)N=Nc1ccc(Cl)cc1,1030,1,183.06
[O-][N+](=O)c1cc(Cl)c(Cl)c(Cl)c1,1031,1,224.92
COS(=O)(=O)c1ccc(C)cc1,1032,1,186.04
c1ccc(nc1)c2ccccn2,1033,1,156.07
c1cc(ccn1)c2ccncc2,1034,1,156.07
CC1CC(OC(=O)C)OC(C)O1,1035,1,174.09
Cc1ccccc1OCC2CO2,1036,1,164.08
c1cncc(c1)c2cccnc2,1037,1,156.07
CN(C)c1ncnc2nc[nH]c12,1038,1,163.09
[N-]=[N+]=Nc1nc2ccccc2[nH]1,1039,1,159.05
Cc1ccc(OCC2CO2)cc1,1040,1,164.08
ClCC(=O)NCc1ccccc1,1041,1,183.05
[O-][N+](=O)c1cccc2cn[nH]c12,1042,1,163.04
BrCC(=O)NCc1ccccc1,1043,1,226.99
CCCCN(CCCCO)N=O,1044,1,174.14
Nc1cc(Cl)c(cc1O)[N+](=O)[O-],1045,1,188
CCCCN(N=O)C(=O)OCC,1046,1,174.1
O=Nc1ccc2ccccc2c1,1047,1,157.05
[K+].[K+].ON(S(=O)(=O)O)S(=O)(=O)O,1048,1,270.86
COc1ccc(cc1)[C@H]2O[C@@H]2C,1049,1,164.08
Nc1nc2ccc(cc2[nH]1)C#N,1050,1,158.06
OOC1CCCc2ccccc12,1051,1,164.08
[O-][N+](=O)c1ccc2cn[nH]c2c1,1052,1,163.04
C(OCc1ccccc1)[C@H]2CO2,1053,1,164.08
[O-][N+](=O)c1ccc2nc[nH]c2c1,1054,1,163.04
NC(COC(=O)C=[N+]=[N-])C(=O)O,1055,1,173.04
[Cl-].CC(=O)Nc1ccccc1N,1056,1,185.05
[Mg+2].OCC(Br)CBr.OP(=O)(O)O,1057,1,337.84
CCCCNN.OC(=O)C(=O)O,1058,1,178.1
CN(C)\N=N\c1ccc(C)cc1,1059,1,163.11
CN(C)\N=N\c1ccc(Cl)cc1,1060,1,183.06
CN(C)\N=N\c1ccc(Br)cc1,1061,1,227.01
Cn1cnc2C(=N)N(O)C=Nc12,1062,1,165.07
CCCN(N=O)\C(=N\[N+](=O)[O-])\N,1063,1,175.07
CC(C)OC(=O)\C(=C(\Cl)/C=O)\Cl,1064,1,209.99
[H+].[Cl-].Nc1ccc(cc1N)[N+](=O)[O-],1065,1,189.03
[H+].[Cl-].NNc1ccccc1[N+](=O)[O-],1066,1,189.03
Cl\C=C(/Cl)\SCc1ccccc1,1067,1,217.97
N\C(=C\1/C=CC(=O)C(=C1)O)\NO,1068,1,168.05
CN(Cc1cccc(Cl)c1)N=O,1069,1,184.04
NCCO.O=C1NN=CC(=O)N1,1070,1,174.08
CC1OC1c2ccc(cc2)C#N,1071,1,159.07
CCNNCC.OC(=O)C(=O)O,1072,1,178.1
C[C@@]12CCC=C(C=O)[C@@]1(C2)C=O,1073,1,164.08
C[C@]12CCC=C(C=O)[C@]1(C2)C=O,1074,1,164.08
Nc1snc2c(Cl)cc(Cl)cc12,1075,1,217.95
Cc1ccc(cc1)S(=O)(=O)NN,1076,1,186.05
ClC(=C1C(=O)NC(=O)C1(Cl)Cl)Cl,1077,1,246.88
ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,1078,1,243.87
Nc1ccc(cc1C#N)[N+](=O)[O-],1079,1,163.04
CN(Cc1cccc(C)c1)N=O,1080,1,164.09
COc1cc(ccc1N)[N+](=O)[O-],1081,1,168.05
CN(C)c1ccc(CCO)cc1,1082,1,165.12
Oc1ccc2c(O)cccc2c1,1083,1,160.05
CCOC(=O)N(CCC=O)N=O,1084,1,174.06
CC(Br)C(=O)Nc1ccccc1,1085,1,226.99
BrCCOC(=O)C(=O)OCCBr,1086,1,301.88
